# label=O
# timestamp=1765871316.5032918
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2851 2815 2690 2741 2805 | ACC: -3800 15968 3264 | GYRO: 864 182 66 | GDP=885.424
FLEX: 2866 2833 2723 2800 2795 | ACC: -3356 15844 3004 | GYRO: 1056 9 191 | GDP=1073.172
FLEX: 2683 2814 2672 2782 2775 | ACC: -2888 15472 2616 | GYRO: 834 -217 46 | GDP=862.995
FLEX: 2814 2839 2672 2766 2753 | ACC: -3024 15772 2812 | GYRO: 555 -84 -162 | GDP=584.230
FLEX: 2770 2838 2694 2763 2738 | ACC: -3448 15656 3156 | GYRO: 663 -60 -278 | GDP=721.424
FLEX: 2800 2902 2668 2785 2767 | ACC: -3744 16072 2804 | GYRO: 925 202 -225 | GDP=973.167
FLEX: 2762 2793 2703 2795 2765 | ACC: -3744 15956 2872 | GYRO: 929 135 325 | GDP=993.424
FLEX: 2832 2802 2692 2779 2782 | ACC: -3224 15636 2872 | GYRO: 1159 -126 222 | GDP=1186.778
FLEX: 2768 2815 2702 2754 2747 | ACC: -3124 15884 2344 | GYRO: 961 390 -266 | GDP=1070.690
FLEX: 2809 2821 2684 2832 2783 | ACC: -3376 15844 2532 | GYRO: 408 -141 -71 | GDP=437.477
FLEX: 2795 2835 2688 2762 2777 | ACC: -3260 15644 2684 | GYRO: 619 -122 -266 | GDP=684.690
FLEX: 2800 2857 2694 2756 2758 | ACC: -3768 16028 2536 | GYRO: 412 52 -260 | GDP=489.947
FLEX: 2777 2854 2720 2753 2767 | ACC: -3596 16044 2848 | GYRO: 426 -201 255 | GDP=535.632
FLEX: 2795 2800 2688 2785 2765 | ACC: -3488 15708 3044 | GYRO: 675 116 168 | GDP=705.199
FLEX: 2774 2839 2684 2749 2782 | ACC: -2976 15636 2596 | GYRO: 485 -179 38 | GDP=518.372
FLEX: 2783 2845 2672 2774 2768 | ACC: -3348 15584 3000 | GYRO: 468 -353 15 | GDP=586.394
FLEX: 2768 2829 2686 2771 2780 | ACC: -3480 16000 2972 | GYRO: 573 146 -380 | GDP=702.883
FLEX: 2795 2825 2658 2773 2764 | ACC: -3652 15836 2852 | GYRO: 855 63 -285 | GDP=903.448
FLEX: 2768 2831 2682 2751 2790 | ACC: -3756 16080 2952 | GYRO: 596 -287 306 | GDP=728.849
FLEX: 2797 2827 2672 2768 2761 | ACC: -3432 15560 2948 | GYRO: 1021 319 89 | GDP=1073.370
FLEX: 2790 2844 2704 2758 2778 | ACC: -3192 15764 2672 | GYRO: 720 -324 32 | GDP=790.190
FLEX: 2799 2822 2677 2757 2731 | ACC: -3468 16000 2628 | GYRO: 598 150 -87 | GDP=622.634
FLEX: 2771 2838 2691 2764 2800 | ACC: -3404 15552 2744 | GYRO: 541 111 -300 | GDP=628.492
FLEX: 2796 2850 2662 2738 2747 | ACC: -3740 15920 2600 | GYRO: 323 -69 -52 | GDP=334.356
FLEX: 2789 2832 2722 2772 2730 | ACC: -3844 16152 2636 | GYRO: 21 -84 286 | GDP=298.819
FLEX: 2803 2811 2689 2742 2756 | ACC: -3232 15780 2880 | GYRO: 244 78 224 | GDP=340.288
FLEX: 2785 2841 2714 2752 2770 | ACC: -3380 15648 3040 | GYRO: 122 88 86 | GDP=173.274
FLEX: 2791 2798 2674 2781 2758 | ACC: -3156 15748 2724 | GYRO: 183 170 -7 | GDP=249.876
FLEX: 2797 2800 2685 2789 2768 | ACC: -3324 15608 3312 | GYRO: 1 -263 42 | GDP=266.334
FLEX: 2774 2823 2687 2775 2773 | ACC: -3668 15940 3500 | GYRO: 299 85 70 | GDP=318.631
FLEX: 2801 2846 2689 2766 2790 | ACC: -3432 16036 3464 | GYRO: 500 -59 193 | GDP=539.194
FLEX: 2815 2831 2678 2751 2748 | ACC: -2964 15848 3348 | GYRO: 902 57 180 | GDP=921.549
FLEX: 2815 2832 2710 2812 2805 | ACC: -3040 15684 3040 | GYRO: 1240 102 -262 | GDP=1271.475
FLEX: 2785 2781 2680 2746 2789 | ACC: -3240 15684 2548 | GYRO: 797 -193 -219 | GDP=848.775
FLEX: 2800 2838 2701 2753 2787 | ACC: -3212 15616 2828 | GYRO: 643 -94 -205 | GDP=681.403
FLEX: 2768 2821 2658 2768 2763 | ACC: -3688 15940 2780 | GYRO: 480 306 -333 | GDP=659.488
FLEX: 2800 2840 2675 2767 2871 | ACC: -3936 15984 3200 | GYRO: 407 123 199 | GDP=469.445
FLEX: 2768 2829 2694 2747 2768 | ACC: -4488 16508 3352 | GYRO: 405 378 816 | GDP=986.289
FLEX: 2810 2849 2708 2796 2797 | ACC: -3540 16040 3132 | GYRO: 181 -582 1560 | GDP=1674.839
FLEX: 2751 2798 2683 2713 2774 | ACC: -3816 15824 3444 | GYRO: -62 -1258 2559 | GDP=2852.173
FLEX: 2789 2836 2699 2787 2828 | ACC: -2988 16132 3392 | GYRO: 222 -1621 3123 | GDP=3525.628
FLEX: 2753 2817 2672 2727 2780 | ACC: -3056 16024 3948 | GYRO: 403 -199 2503 | GDP=2543.033
FLEX: 2771 2839 2685 2798 2795 | ACC: -2980 16408 3780 | GYRO: 358 -587 3379 | GDP=3448.242
FLEX: 2758 2819 2670 2739 2747 | ACC: -2136 16552 3944 | GYRO: 770 -802 4015 | GDP=4166.093
FLEX: 2785 2814 2683 2800 2768 | ACC: -1120 15868 3564 | GYRO: 2043 -509 3600 | GDP=4170.483
FLEX: 2755 2842 2641 2755 2770 | ACC: -156 15484 3328 | GYRO: 2050 1220 2501 | GDP=3456.284
FLEX: 2811 2857 2718 2800 2810 | ACC: 116 16056 2412 | GYRO: 2836 875 2467 | GDP=3859.354
FLEX: 2763 2859 2677 2741 2777 | ACC: 888 15128 2232 | GYRO: 1650 997 1320 | GDP=2336.431
FLEX: 2803 2828 2703 2811 2796 | ACC: 572 15444 2144 | GYRO: 1158 1756 -98 | GDP=2105.731
FLEX: 2773 2827 2662 2759 2779 | ACC: 656 15552 2532 | GYRO: 568 -548 321 | GDP=852.038
FLEX: 2799 2832 2678 2817 2800 | ACC: 760 15844 3032 | GYRO: 610 90 -781 | GDP=995.068
FLEX: 2754 2843 2637 2730 2795 | ACC: 148 16004 2660 | GYRO: 525 283 -1921 | GDP=2011.456
FLEX: 2816 2800 2690 2710 2800 | ACC: -860 16180 2652 | GYRO: 290 650 -1885 | GDP=2014.901
FLEX: 2754 2833 2698 2746 2789 | ACC: -636 16192 2356 | GYRO: 776 488 -1993 | GDP=2193.711
FLEX: 2806 2837 2666 2782 2759 | ACC: -2400 16512 3252 | GYRO: 709 986 -1665 | GDP=2060.850
FLEX: 2757 2832 2670 2766 2778 | ACC: -1840 16520 3096 | GYRO: 696 -121 -700 | GDP=994.513
FLEX: 2805 2832 2689 2815 2782 | ACC: -1616 16364 2660 | GYRO: 747 317 -781 | GDP=1126.259
FLEX: 2768 2831 2655 2770 2743 | ACC: -1952 16348 3016 | GYRO: 716 -306 -172 | GDP=797.418
FLEX: 2803 2834 2697 2830 2803 | ACC: -1500 16312 2552 | GYRO: 710 342 -183 | GDP=809.044
FLEX: 2742 2863 2672 2741 2783 | ACC: -996 16152 2720 | GYRO: 884 -159 96 | GDP=903.301
FLEX: 2801 2836 2672 2784 2817 | ACC: -784 16092 2356 | GYRO: 1357 -13 -177 | GDP=1368.557
FLEX: 2767 2854 2689 2797 2771 | ACC: -1008 15928 1976 | GYRO: 988 179 -667 | GDP=1205.435
FLEX: 2839 2865 2663 2771 2778 | ACC: -1496 15968 1900 | GYRO: 719 280 -570 | GDP=959.302
FLEX: 2695 2810 2662 2787 2763 | ACC: -1992 16116 2464 | GYRO: 208 -80 -545 | GDP=588.803
FLEX: 2800 2847 2605 2795 2761 | ACC: -2092 16276 2816 | GYRO: 339 132 -362 | GDP=513.214
FLEX: 2800 2954 2612 2789 2822 | ACC: -1900 16356 2552 | GYRO: 645 174 -157 | GDP=686.258
FLEX: 2859 2814 2673 2782 2801 | ACC: -1472 16028 2512 | GYRO: 669 -191 106 | GDP=703.760
FLEX: 2710 2790 2693 2783 2799 | ACC: -1708 16040 2544 | GYRO: 640 -55 -88 | GDP=648.359
FLEX: 2795 2814 2641 2784 2796 | ACC: -1576 15948 2320 | GYRO: 384 -127 -137 | GDP=427.029
FLEX: 2752 2841 2640 2775 2809 | ACC: -1536 16076 2532 | GYRO: 420 -56 -166 | GDP=455.074
FLEX: 2773 2827 2631 2789 2751 | ACC: -1756 16324 2720 | GYRO: 470 -517 -42 | GDP=699.966
FLEX: 2730 2859 2704 2771 2832 | ACC: -1740 16076 2588 | GYRO: 476 -123 -23 | GDP=492.173
FLEX: 2794 2834 2655 2811 2749 | ACC: -1820 16172 2664 | GYRO: 455 118 -169 | GDP=499.510
FLEX: 2736 2844 2663 2755 2780 | ACC: -1656 16208 2636 | GYRO: 345 -187 -49 | GDP=395.468
FLEX: 2815 2813 2655 2769 2804 | ACC: -1732 16316 2792 | GYRO: 402 -139 80 | GDP=432.811
FLEX: 2779 2832 2661 2772 2787 | ACC: -1680 16076 2808 | GYRO: 498 19 -108 | GDP=509.930
FLEX: 2781 2806 2681 2803 2764 | ACC: -1608 16112 2636 | GYRO: 500 -62 -101 | GDP=513.853
FLEX: 2759 2811 2672 2773 2800 | ACC: -1852 16080 2784 | GYRO: 296 -239 -4 | GDP=380.464
FLEX: 2779 2791 2649 2789 2769 | ACC: -1764 16124 2796 | GYRO: 494 35 -50 | GDP=497.756
FLEX: 2757 2822 2674 2732 2769 | ACC: -1516 16076 2812 | GYRO: 698 24 39 | GDP=699.501
FLEX: 2801 2801 2669 2774 2766 | ACC: -1656 16084 2840 | GYRO: 481 -177 6 | GDP=512.568
FLEX: 2741 2800 2640 2755 2817 | ACC: -1668 16112 2884 | GYRO: 596 146 -133 | GDP=627.870
FLEX: 2787 2798 2661 2782 2754 | ACC: -1700 16152 2852 | GYRO: 664 -212 -105 | GDP=704.887
FLEX: 2772 2803 2672 2746 2783 | ACC: -1712 16208 2772 | GYRO: 731 16 -74 | GDP=734.910
FLEX: 2787 2826 2675 2799 2768 | ACC: -1756 16032 2884 | GYRO: 618 -168 -24 | GDP=640.878
FLEX: 2745 2841 2689 2760 2806 | ACC: -1776 15976 2756 | GYRO: 615 -50 -34 | GDP=617.965
FLEX: 2786 2821 2687 2791 2785 | ACC: -1856 16144 2700 | GYRO: 611 86 -69 | GDP=620.869
FLEX: 2775 2835 2666 2777 2791 | ACC: -1712 15936 2860 | GYRO: 513 -217 30 | GDP=557.815
FLEX: 2787 2831 2681 2795 2758 | ACC: -1536 16064 2720 | GYRO: 613 -76 -49 | GDP=619.634
FLEX: 2786 2847 2717 2789 2773 | ACC: -1820 16160 2804 | GYRO: 560 9 -75 | GDP=565.072
FLEX: 2800 2805 2662 2743 2769 | ACC: -1760 16012 2812 | GYRO: 552 -110 37 | GDP=564.068
FLEX: 2763 2809 2677 2719 2800 | ACC: -1676 16136 2840 | GYRO: 429 -10 104 | GDP=441.539
FLEX: 2785 2854 2645 2773 2768 | ACC: -1628 15928 2900 | GYRO: 648 23 27 | GDP=648.970
FLEX: 2767 2814 2672 2783 2779 | ACC: -1572 16168 2908 | GYRO: 420 -54 18 | GDP=423.840
FLEX: 2762 2818 2685 2795 2736 | ACC: -1828 16260 3092 | GYRO: 628 87 -62 | GDP=637.022
FLEX: 2789 2815 2663 2797 2785 | ACC: -1420 16088 2896 | GYRO: 678 97 -59 | GDP=687.440
FLEX: 2765 2806 2640 2749 2768 | ACC: -1708 16128 2840 | GYRO: 675 -300 73 | GDP=742.263
FLEX: 2797 2832 2672 2789 2796 | ACC: -1788 16028 2720 | GYRO: 786 155 -24 | GDP=801.497
FLEX: 2763 2832 2651 2787 2803 | ACC: -1512 16112 2740 | GYRO: 568 -207 -119 | GDP=616.144
FLEX: 2773 2799 2656 2766 2800 | ACC: -1684 16208 2848 | GYRO: 720 -35 101 | GDP=727.891
FLEX: 2763 2827 2675 2752 2799 | ACC: -1524 15972 2816 | GYRO: 674 67 1 | GDP=677.323
FLEX: 2800 2810 2672 2815 2813 | ACC: -1460 16032 2812 | GYRO: 618 -264 -8 | GDP=672.074
FLEX: 2778 2801 2663 2754 2752 | ACC: -1896 16156 2940 | GYRO: 605 206 -93 | GDP=645.841
FLEX: 2814 2864 2666 2796 2845 | ACC: -1632 16104 2696 | GYRO: 578 -118 9 | GDP=589.991
FLEX: 2747 2794 2658 2738 2789 | ACC: -1664 16076 2972 | GYRO: 600 -21 15 | GDP=600.555
FLEX: 2798 2843 2690 2864 2814 | ACC: -1524 16140 2852 | GYRO: 633 -123 69 | GDP=648.521
FLEX: 2757 2809 2661 2741 2804 | ACC: -1488 16120 2784 | GYRO: 646 44 -54 | GDP=649.745
FLEX: 2809 2861 2657 2823 2781 | ACC: -1604 16000 2932 | GYRO: 559 -354 3 | GDP=661.669
FLEX: 2783 2847 2656 2771 2788 | ACC: -1712 16204 2872 | GYRO: 701 168 -84 | GDP=725.728
FLEX: 2791 2816 2679 2795 2831 | ACC: -1672 16088 2808 | GYRO: 530 -180 19 | GDP=560.054
FLEX: 2747 2830 2673 2766 2736 | ACC: -1608 16136 2848 | GYRO: 587 -118 104 | GDP=607.708
FLEX: 2812 2839 2634 2791 2827 | ACC: -1604 16096 2960 | GYRO: 565 17 -79 | GDP=570.750
FLEX: 2757 2795 2654 2750 2811 | ACC: -1816 15996 3088 | GYRO: 587 -70 -33 | GDP=592.079
FLEX: 2787 2839 2672 2811 2794 | ACC: -1660 16064 2928 | GYRO: 460 -213 119 | GDP=520.701
FLEX: 2768 2802 2634 2747 2768 | ACC: -1736 16136 2956 | GYRO: 574 144 70 | GDP=595.913
FLEX: 2813 2928 2669 2792 2822 | ACC: -1404 15996 3004 | GYRO: 584 -83 72 | GDP=594.247
FLEX: 2752 2822 2653 2727 2748 | ACC: -1672 15956 3036 | GYRO: 503 -134 -13 | GDP=520.705
FLEX: 2798 2831 2688 2807 2789 | ACC: -1692 15984 3124 | GYRO: 561 -96 -177 | GDP=596.042
FLEX: 2742 2816 2657 2751 2783 | ACC: -1328 15740 2908 | GYRO: 819 -248 -334 | GDP=918.597
