# label=One
# timestamp=1763139594.5267208
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2729 2115 2535 2510 2533 | ACC: -11920 6960 5844 | GYRO: -2512 13800 1751 | GDP=14135.634
FLEX: 2719 2096 2535 2496 2519 | ACC: -12624 8876 5568 | GYRO: -1873 1756 282 | GDP=2582.865
FLEX: 2715 2110 2511 2491 2534 | ACC: -9620 8752 -348 | GYRO: -1130 -1612 -1489 | GDP=2468.312
FLEX: 2703 2089 2518 2493 2512 | ACC: -16480 8244 4264 | GYRO: -938 10124 -1065 | GDP=10222.986
FLEX: 2710 2102 2548 2512 2533 | ACC: -15256 8936 1100 | GYRO: -514 11340 1810 | GDP=11495.037
FLEX: 2695 2096 2532 2485 2541 | ACC: -15436 8684 1536 | GYRO: 342 8402 3380 | GDP=9062.834
FLEX: 2736 2110 2539 2496 2534 | ACC: -14128 8584 1604 | GYRO: 574 3703 3863 | GDP=5381.863
FLEX: 2704 2090 2535 2508 2533 | ACC: -12852 8916 304 | GYRO: 1911 1140 2886 | GDP=3644.244
FLEX: 2717 2111 2528 2515 2524 | ACC: -15292 9216 3096 | GYRO: 4130 2681 2759 | GDP=5644.178
FLEX: 2711 2081 2529 2474 2528 | ACC: -12232 9336 336 | GYRO: 6660 2509 3206 | GDP=7805.710
FLEX: 2730 2107 2534 2512 2554 | ACC: -11756 9152 -1396 | GYRO: 7899 4541 3046 | GDP=9606.924
FLEX: 2723 2106 2515 2486 2538 | ACC: -11532 9448 -3388 | GYRO: 7426 7501 2944 | GDP=10957.993
FLEX: 2704 2099 2546 2512 2530 | ACC: -10788 9968 -5360 | GYRO: 6569 2713 2100 | GDP=7410.946
FLEX: 2695 2102 2514 2511 2526 | ACC: -10696 10104 -6656 | GYRO: 4383 266 -91 | GDP=4392.007
FLEX: 2709 2106 2512 2497 2542 | ACC: -11152 10396 -7524 | GYRO: 878 -2089 -858 | GDP=2423.008
FLEX: 2707 2108 2521 2463 2515 | ACC: -11908 9680 -6956 | GYRO: -776 -233 -1568 | GDP=1764.961
FLEX: 2712 2107 2548 2497 2535 | ACC: -11568 9792 -7344 | GYRO: -3479 -820 -1273 | GDP=3794.255
FLEX: 2677 2103 2502 2466 2514 | ACC: -11148 9416 -7324 | GYRO: -6128 -1812 -1866 | GDP=6657.153
FLEX: 2737 2102 2559 2498 2527 | ACC: -12136 8876 -4972 | GYRO: -11279 -7130 -2910 | GDP=13657.263
FLEX: 2706 2118 2528 2485 2514 | ACC: -10736 9116 -4644 | GYRO: -12721 -12340 -3948 | GDP=18157.262
FLEX: 2734 2118 2538 2523 2542 | ACC: -13388 8504 -128 | GYRO: -15549 -7682 -3723 | GDP=17738.242
FLEX: 2688 2085 2497 2494 2534 | ACC: -13852 7068 5424 | GYRO: -14184 -8673 -2243 | GDP=16776.109
FLEX: 2701 2075 2529 2499 2550 | ACC: -13484 7588 6956 | GYRO: -8764 1375 -1748 | GDP=9041.782
FLEX: 2686 2080 2518 2454 2522 | ACC: -16628 7248 10972 | GYRO: -5926 -5501 387 | GDP=8094.952
FLEX: 2700 2128 2554 2457 2533 | ACC: -12780 7424 8108 | GYRO: -453 2701 1770 | GDP=3260.906
FLEX: 2682 2093 2492 2487 2538 | ACC: -14600 8640 9040 | GYRO: 3779 2357 3028 | GDP=5385.636
FLEX: 2703 2127 2548 2502 2534 | ACC: -12400 8228 6652 | GYRO: 6619 3990 3941 | GDP=8675.410
FLEX: 2710 2096 2486 2496 2511 | ACC: -13896 9112 6108 | GYRO: 8246 3449 4573 | GDP=10040.142
FLEX: 2719 2095 2551 2510 2499 | ACC: -11196 9436 3640 | GYRO: 9411 3063 4785 | GDP=10992.957
FLEX: 2706 2073 2482 2490 2508 | ACC: -9424 9344 2736 | GYRO: 9359 272 2330 | GDP=9648.511
FLEX: 2713 2117 2559 2512 2547 | ACC: -10104 9840 388 | GYRO: 10254 -106 -1014 | GDP=10304.560
FLEX: 2683 2106 2477 2444 2512 | ACC: -12160 9872 -1060 | GYRO: 8714 -2042 -1614 | GDP=9094.425
FLEX: 2706 2106 2559 2511 2539 | ACC: -14172 10080 -1656 | GYRO: 8132 482 -891 | GDP=8194.854
FLEX: 2707 2087 2479 2474 2485 | ACC: -14648 10356 -1284 | GYRO: 7725 730 891 | GDP=7810.404
FLEX: 2699 2077 2559 2501 2549 | ACC: -12844 9800 -2880 | GYRO: 8455 2404 2156 | GDP=9050.667
FLEX: 2678 2090 2498 2471 2496 | ACC: -13608 10104 -2168 | GYRO: 7623 2890 3680 | GDP=8944.530
FLEX: 2720 2093 2559 2515 2559 | ACC: -11316 10468 -3164 | GYRO: 7923 2434 3933 | GDP=9174.245
FLEX: 2691 2087 2492 2478 2512 | ACC: -10720 10436 -3128 | GYRO: 6744 3437 3124 | GDP=8188.644
FLEX: 2706 0 2599 2514 2535 | ACC: -9548 10960 -4956 | GYRO: 6477 1186 1834 | GDP=6835.326
FLEX: 2689 0 2507 2465 2508 | ACC: -10196 11068 -5100 | GYRO: 4344 197 542 | GDP=4382.112
FLEX: 2717 2096 2607 2496 2559 | ACC: -10308 10504 -6088 | GYRO: 3261 722 -155 | GDP=3343.565
FLEX: 2694 2084 2491 2462 2506 | ACC: -11016 10416 -7436 | GYRO: 2092 552 -514 | GDP=2223.817
FLEX: 2720 2072 2592 2513 2544 | ACC: -11584 10668 -7308 | GYRO: 424 553 -814 | GDP=1071.532
FLEX: 2691 2091 2481 2463 2511 | ACC: -11316 10624 -6956 | GYRO: -1640 -101 -111 | GDP=1646.852
FLEX: 2711 2109 2592 2543 2547 | ACC: -10332 10356 -5808 | GYRO: -2338 -838 261 | GDP=2497.320
FLEX: 2697 0 2494 2473 2516 | ACC: -11324 10792 -4412 | GYRO: -2251 -1990 -325 | GDP=3022.040
FLEX: 2717 0 2611 2531 2510 | ACC: -12796 10572 -2924 | GYRO: -2021 -2222 17 | GDP=3003.667
FLEX: 2679 0 2491 2483 2512 | ACC: -16516 11108 -3672 | GYRO: 499 -1654 3033 | GDP=3490.531
FLEX: 2711 0 2559 2511 2559 | ACC: -12980 8728 -8748 | GYRO: -1634 -2015 7713 | GDP=8137.601
FLEX: 2704 0 2485 2470 2508 | ACC: -13824 9144 -5032 | GYRO: -2297 20083 9270 | GDP=22238.166
FLEX: 2694 0 2592 2503 2559 | ACC: -13208 9928 -5236 | GYRO: -2378 12356 10955 | GDP=16683.453
FLEX: 2691 2080 2485 2470 2514 | ACC: -9620 10568 -5480 | GYRO: -5402 7968 11570 | GDP=15051.097
FLEX: 2711 2110 2551 2516 2540 | ACC: -5728 12804 -4228 | GYRO: -5573 3692 11018 | GDP=12887.417
FLEX: 2685 2096 2477 2467 2507 | ACC: -3828 15624 -1548 | GYRO: -6373 1877 11016 | GDP=12864.312
FLEX: 2716 2099 2599 2503 2547 | ACC: 452 17368 -292 | GYRO: -4472 857 9637 | GDP=10658.564
FLEX: 2707 2098 2480 2462 2522 | ACC: 3760 15640 1200 | GYRO: 840 1547 5752 | GDP=6015.340
FLEX: 2719 2087 2604 2503 2543 | ACC: 2268 16844 -1980 | GYRO: 3357 3534 1891 | GDP=5228.239
FLEX: 2694 2070 2481 2475 2539 | ACC: 616 16264 -5232 | GYRO: 2162 -316 -537 | GDP=2249.993
FLEX: 2709 2110 2603 2514 2541 | ACC: -460 17540 -7516 | GYRO: -952 1526 -1357 | GDP=2253.093
FLEX: 2695 2083 2481 2495 2524 | ACC: -520 17492 -6880 | GYRO: -3556 1183 -1864 | GDP=4185.585
FLEX: 2705 2111 2624 2554 2559 | ACC: -2440 18004 -4660 | GYRO: -5330 3472 -847 | GDP=6417.250
FLEX: 2683 2096 2463 2496 2508 | ACC: 380 18452 -1496 | GYRO: -7918 651 -1393 | GDP=8065.914
FLEX: 2773 2096 2559 2503 2512 | ACC: 3036 13900 4648 | GYRO: -4902 -3546 -4759 | GDP=7697.519
FLEX: 2693 2091 2474 2557 2528 | ACC: 444 12464 2436 | GYRO: 580 -954 -10381 | GDP=10440.866
FLEX: 2722 2096 2559 2512 2512 | ACC: -4840 11336 -460 | GYRO: 1155 -44 -12729 | GDP=12781.369
FLEX: 2703 2083 2487 2498 2487 | ACC: -9560 9216 1968 | GYRO: 673 -3858 -10985 | GDP=11662.217
FLEX: 2709 2090 2558 2527 2559 | ACC: -6744 8112 -1304 | GYRO: 1467 -9703 -10630 | GDP=14467.107
FLEX: 2687 2065 2444 2420 2543 | ACC: -9836 8596 2112 | GYRO: 4240 -7859 -10665 | GDP=13909.842
FLEX: 2721 2139 2647 2511 2559 | ACC: -11876 11032 -896 | GYRO: 3893 -8648 -13126 | GDP=16193.679
FLEX: 2656 2130 2476 2552 2523 | ACC: -18168 15832 1392 | GYRO: -1073 -10053 -7577 | GDP=12634.281
FLEX: 2705 2098 2627 2548 2545 | ACC: -10552 10684 148 | GYRO: 5301 -2289 -8207 | GDP=10034.688
FLEX: 2771 2033 2483 2469 2505 | ACC: -16608 14068 -2044 | GYRO: 5849 -1108 -6097 | GDP=8521.260
FLEX: 2735 2081 2558 2522 2529 | ACC: -14356 11116 -1940 | GYRO: 2520 -2101 -2726 | GDP=4265.639
FLEX: 2709 2031 2490 2510 2399 | ACC: -14696 10816 -756 | GYRO: 1057 -2339 -778 | GDP=2682.062
FLEX: 2715 2096 2529 2518 2528 | ACC: -12672 10364 -440 | GYRO: 594 -1094 590 | GDP=1377.596
FLEX: 2665 2113 2493 2451 2485 | ACC: -12204 10804 -260 | GYRO: 821 299 750 | GDP=1151.496
FLEX: 2762 2128 2590 2497 2512 | ACC: -11740 10804 428 | GYRO: 141 -976 559 | GDP=1133.551
FLEX: 2680 2145 2461 2466 2530 | ACC: -11484 10924 980 | GYRO: -371 -864 269 | GDP=978.007
FLEX: 2698 2098 2559 2493 2559 | ACC: -11684 10776 1032 | GYRO: -12 -180 -215 | GDP=280.658
