# label=T
# timestamp=1765872666.7150803
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 1991 2943 2775 2859 2884 | ACC: -1416 13608 -7404 | GYRO: -390 1406 -1115 | GDP=1836.344
FLEX: 2234 2957 2784 2867 2845 | ACC: -1972 13708 -7060 | GYRO: -13 994 -1741 | GDP=2004.816
FLEX: 2032 2955 2741 2832 2878 | ACC: -2564 13780 -6884 | GYRO: 377 751 -1652 | GDP=1853.438
FLEX: 2245 2942 2790 2807 2896 | ACC: -3256 14076 -6956 | GYRO: 500 305 -1793 | GDP=1886.233
FLEX: 2006 2947 2769 2862 2843 | ACC: -3424 14012 -6792 | GYRO: 809 512 -1221 | GDP=1551.601
FLEX: 2277 2955 2766 2832 2901 | ACC: -3532 14256 -7764 | GYRO: 588 -82 -1076 | GDP=1228.920
FLEX: 1973 2954 2791 2848 2883 | ACC: -3144 14136 -7508 | GYRO: 630 -145 -837 | GDP=1057.589
FLEX: 2266 2942 2775 2814 2910 | ACC: -2992 14076 -7892 | GYRO: 578 13 -568 | GDP=810.479
FLEX: 2009 2931 2763 2838 2893 | ACC: -2732 14060 -7816 | GYRO: 660 -82 -476 | GDP=817.863
FLEX: 2306 2960 2810 2839 2874 | ACC: -2884 13972 -7520 | GYRO: 750 242 -411 | GDP=888.811
FLEX: 1991 2945 2757 2838 2858 | ACC: -2588 13980 -7840 | GYRO: 690 368 -513 | GDP=935.250
FLEX: 2299 2951 2794 2816 2887 | ACC: -2932 14048 -8056 | GYRO: 689 185 -610 | GDP=938.641
FLEX: 1984 2943 2773 2833 2871 | ACC: -3648 13996 -7324 | GYRO: 276 -353 -654 | GDP=792.781
FLEX: 2287 2965 2771 2881 2912 | ACC: -3716 13872 -7304 | GYRO: 847 463 -84 | GDP=968.934
FLEX: 2002 2950 2768 2832 2894 | ACC: -3356 13904 -7436 | GYRO: 1079 -197 -12 | GDP=1096.902
FLEX: 2309 2960 2746 2859 2879 | ACC: -2984 14012 -8176 | GYRO: 1122 -136 77 | GDP=1132.832
FLEX: 1997 2960 2736 2816 2863 | ACC: -3184 14032 -8068 | GYRO: 906 -21 256 | GDP=941.708
FLEX: 2320 2939 2762 2846 2899 | ACC: -2944 14144 -8152 | GYRO: 986 -295 207 | GDP=1049.795
FLEX: 2047 2933 2752 2823 2931 | ACC: -2832 13940 -7892 | GYRO: 492 26 159 | GDP=517.707
FLEX: 2296 2972 2778 2788 2879 | ACC: -2708 13936 -8000 | GYRO: 652 51 -113 | GDP=663.682
FLEX: 2005 2946 2786 2832 2902 | ACC: -3008 13780 -7660 | GYRO: 571 -69 -282 | GDP=640.567
FLEX: 2306 2963 2767 2819 2864 | ACC: -3424 13852 -7648 | GYRO: 664 207 -133 | GDP=708.120
FLEX: 2011 2953 2768 2799 2818 | ACC: -3884 13972 -7468 | GYRO: 735 56 125 | GDP=747.654
FLEX: 2273 2925 2738 2854 2893 | ACC: -3428 13940 -7556 | GYRO: 992 -23 396 | GDP=1068.367
FLEX: 2025 2971 2767 2812 2893 | ACC: -3036 13976 -7980 | GYRO: 889 337 662 | GDP=1158.505
FLEX: 2342 2929 2754 2821 2918 | ACC: -3044 13720 -7568 | GYRO: 1010 -332 402 | GDP=1136.630
FLEX: 1981 2982 2784 2832 2897 | ACC: -3308 13820 -7680 | GYRO: 860 75 699 | GDP=1110.777
FLEX: 2319 3059 2793 2823 2906 | ACC: -2264 13968 -8388 | GYRO: 1210 408 584 | GDP=1404.144
FLEX: 1984 2961 2764 2830 2913 | ACC: -2212 14028 -8168 | GYRO: 692 -607 -45 | GDP=921.595
FLEX: 2267 2951 2787 2823 2910 | ACC: -1960 14004 -8652 | GYRO: 794 124 -77 | GDP=807.305
FLEX: 2029 2960 2753 2826 2902 | ACC: -2296 13876 -7836 | GYRO: 455 -80 -312 | GDP=557.467
FLEX: 2311 2957 2758 2804 2850 | ACC: -2648 13936 -8308 | GYRO: 681 153 -359 | GDP=784.889
FLEX: 2001 2941 2765 2853 2901 | ACC: -2620 13868 -7960 | GYRO: 792 237 -434 | GDP=933.696
FLEX: 2318 2930 2763 2800 2922 | ACC: -2840 13952 -8252 | GYRO: 600 -195 -668 | GDP=918.830
FLEX: 2023 2951 2761 2845 2902 | ACC: -2796 13964 -8204 | GYRO: 382 -219 -783 | GDP=898.317
FLEX: 2300 2927 2747 2826 2894 | ACC: -3016 13976 -8020 | GYRO: 56 -51 -966 | GDP=968.965
FLEX: 2023 2944 2768 2821 2897 | ACC: -3204 13872 -7804 | GYRO: 81 39 -1010 | GDP=1013.993
FLEX: 2294 2942 2739 2882 2885 | ACC: -3088 13920 -7816 | GYRO: 363 6 -1116 | GDP=1173.568
FLEX: 2043 2950 2768 2822 2893 | ACC: -3672 13816 -7460 | GYRO: -72 -379 -1195 | GDP=1255.727
FLEX: 2304 2955 2784 2851 2891 | ACC: -3940 13844 -7452 | GYRO: 442 72 -959 | GDP=1058.409
FLEX: 2062 2995 2778 2853 2877 | ACC: -4552 13804 -7052 | GYRO: 515 -311 -622 | GDP=865.350
FLEX: 2295 2963 2790 2816 2890 | ACC: -4916 13900 -7336 | GYRO: 1131 90 244 | GDP=1160.516
FLEX: 1984 2949 2779 2851 2878 | ACC: -4372 13924 -7596 | GYRO: 1146 -58 741 | GDP=1365.929
FLEX: 2286 2960 2763 2788 3156 | ACC: -3944 13796 -7664 | GYRO: 1242 65 1065 | GDP=1637.380
FLEX: 2047 2971 2736 2828 2851 | ACC: -3544 13852 -7904 | GYRO: 1433 -158 1105 | GDP=1816.447
FLEX: 2274 2979 2731 2777 2877 | ACC: -3672 13988 -7828 | GYRO: 1332 -251 1194 | GDP=1806.339
FLEX: 2118 2896 2768 2887 2894 | ACC: -3600 14176 -8216 | GYRO: 1275 45 1365 | GDP=1868.388
FLEX: 2259 2896 2734 2713 2927 | ACC: -3276 13744 -8116 | GYRO: 1060 -505 1771 | GDP=2124.868
FLEX: 2058 2912 2749 2832 2955 | ACC: -2796 13720 -8548 | GYRO: 1067 -501 1727 | GDP=2090.937
FLEX: 2231 2922 2783 2891 2701 | ACC: -2764 13876 -8028 | GYRO: 907 -145 1762 | GDP=1987.037
FLEX: 2091 2922 2727 2863 2959 | ACC: -2552 13920 -8300 | GYRO: 1089 -110 1887 | GDP=2181.465
FLEX: 2247 2893 2752 2851 2853 | ACC: -2540 14028 -8152 | GYRO: 738 -1025 1360 | GDP=1856.036
FLEX: 2139 2935 2733 2794 2877 | ACC: -2524 13836 -8364 | GYRO: 703 -740 1518 | GDP=1829.244
FLEX: 2208 2939 2803 2823 2953 | ACC: -2396 14124 -8236 | GYRO: 573 -826 1715 | GDP=1987.921
FLEX: 2195 2962 2709 2817 2955 | ACC: -2032 14068 -8464 | GYRO: 627 -110 1906 | GDP=2009.494
FLEX: 2233 2947 2722 2879 2864 | ACC: -1936 13708 -7640 | GYRO: 431 -919 1185 | GDP=1560.303
FLEX: 2106 2913 2757 2846 2929 | ACC: -1680 13824 -8016 | GYRO: 559 -760 1123 | GDP=1466.700
FLEX: 2237 2938 2734 2825 2901 | ACC: -1880 13716 -7992 | GYRO: 982 -1109 952 | GDP=1760.826
FLEX: 2130 2925 2775 2831 2898 | ACC: -1252 14088 -8980 | GYRO: 1132 123 1275 | GDP=1709.438
FLEX: 2158 2944 2736 2787 2899 | ACC: -1068 13956 -9428 | GYRO: 819 1264 2122 | GDP=2602.180
FLEX: 2159 2928 2736 2806 2915 | ACC: -248 14408 -9064 | GYRO: 315 2034 2785 | GDP=3463.034
FLEX: 2148 2958 2768 2840 2896 | ACC: 320 14464 -7680 | GYRO: 37 1534 1860 | GDP=2411.250
FLEX: 2207 2963 2755 2845 2891 | ACC: -48 13780 -6656 | GYRO: 8 845 668 | GDP=1077.178
FLEX: 2134 2967 2780 2820 2891 | ACC: -600 13592 -6516 | GYRO: 1045 1397 554 | GDP=1830.451
FLEX: 2176 2928 2720 2804 2878 | ACC: -1004 13672 -7316 | GYRO: 2191 1470 840 | GDP=2768.931
FLEX: 2124 2929 2752 2816 2839 | ACC: -972 13916 -8612 | GYRO: 2281 1485 1054 | GDP=2918.750
FLEX: 2217 2980 2771 2799 2863 | ACC: -904 14408 -9392 | GYRO: 1884 812 997 | GDP=2280.967
FLEX: 2090 2967 2783 2832 2902 | ACC: -460 14288 -9380 | GYRO: 1013 -188 705 | GDP=1248.414
FLEX: 2224 2933 2756 2822 2893 | ACC: -272 14096 -9020 | GYRO: 249 -802 488 | GDP=971.262
FLEX: 2114 2960 2759 2775 2902 | ACC: 420 13756 -8776 | GYRO: 229 -870 200 | GDP=921.597
FLEX: 2213 2923 2737 2837 2861 | ACC: 396 13672 -8072 | GYRO: 479 -1011 110 | GDP=1124.127
FLEX: 2125 2957 2783 2835 2873 | ACC: 416 13788 -8348 | GYRO: 778 -517 -73 | GDP=936.964
FLEX: 2192 2957 2739 2807 2885 | ACC: 168 14004 -8376 | GYRO: 962 -331 -173 | GDP=1031.956
FLEX: 2079 2928 2761 2822 2875 | ACC: 112 14108 -8608 | GYRO: 806 -273 -365 | GDP=925.954
FLEX: 2225 2960 2780 2783 2864 | ACC: 44 13956 -8648 | GYRO: 731 41 -279 | GDP=783.507
FLEX: 2096 2948 2752 2800 2910 | ACC: -304 13892 -8484 | GYRO: 368 -199 -590 | GDP=723.274
FLEX: 2259 2949 2781 2813 2892 | ACC: -228 13920 -8504 | GYRO: 680 57 -483 | GDP=836.025
FLEX: 2096 2927 2717 2831 2873 | ACC: -352 13988 -8724 | GYRO: 340 -237 -636 | GDP=759.121
FLEX: 2250 2960 2743 2832 2928 | ACC: -448 14040 -8528 | GYRO: 62 -9 -444 | GDP=448.398
FLEX: 2059 2943 2739 2880 2925 | ACC: -172 13940 -8524 | GYRO: -31 -84 -556 | GDP=563.163
FLEX: 2231 2932 2753 2847 2896 | ACC: 1140 13816 -8684 | GYRO: -274 -131 -1309 | GDP=1343.770
FLEX: 2017 2971 2738 2815 2871 | ACC: 852 14012 -8456 | GYRO: -718 23 -3429 | GDP=3503.440
FLEX: 2261 2960 2784 2832 2885 | ACC: 412 13428 -7344 | GYRO: -1283 -2632 -5160 | GDP=5932.884
FLEX: 2042 2960 2741 2831 2875 | ACC: -1344 12936 -6152 | GYRO: -1209 -1116 -6119 | GDP=6336.347
FLEX: 2257 2927 2786 2821 2887 | ACC: -1992 13448 -6688 | GYRO: -935 -2888 -6671 | GDP=7329.189
FLEX: 2043 2937 2751 2832 2897 | ACC: -5124 13532 -6296 | GYRO: 1097 -434 -5108 | GDP=5242.464
FLEX: 2271 2957 2750 2800 2882 | ACC: -4736 13888 -7308 | GYRO: 1266 1084 -3627 | GDP=3991.609
FLEX: 2022 2956 2735 2813 2914 | ACC: -4956 13248 -6972 | GYRO: 1617 268 -3549 | GDP=3909.209
FLEX: 2291 2935 2768 2860 2879 | ACC: -4968 13148 -6724 | GYRO: 2691 855 -2770 | GDP=3955.427
FLEX: 1997 2957 2741 2797 2866 | ACC: -5780 13296 -7792 | GYRO: 3385 1191 -1792 | GDP=4010.981
FLEX: 2299 2907 2759 2819 2889 | ACC: -5712 13636 -8376 | GYRO: 2762 1555 -1186 | GDP=3384.267
FLEX: 1995 2938 2761 2849 2885 | ACC: -5244 13960 -9512 | GYRO: 1616 780 -603 | GDP=1893.004
FLEX: 2303 2935 2778 2800 2879 | ACC: -4796 13608 -9156 | GYRO: 1727 600 26 | GDP=1828.443
FLEX: 1984 2938 2737 2803 2881 | ACC: -4336 13392 -8968 | GYRO: 734 606 338 | GDP=1010.067
FLEX: 2315 2915 2756 2811 2890 | ACC: -4444 12684 -7908 | GYRO: 3367 2882 994 | GDP=4542.097
FLEX: 2042 2962 2778 2826 2879 | ACC: -4036 12756 -8780 | GYRO: -2467 2381 -1463 | GDP=3727.683
FLEX: 2383 2966 2774 2867 2911 | ACC: -3784 14324 -11312 | GYRO: -168 1628 -708 | GDP=1783.220
FLEX: 2067 2933 2819 2810 2939 | ACC: -5456 13716 -6468 | GYRO: -3206 -831 419 | GDP=3338.347
FLEX: 2352 2940 2755 2782 2947 | ACC: -3472 14000 -9780 | GYRO: -383 -602 1236 | GDP=1427.161
FLEX: 2061 2894 2809 2790 2935 | ACC: -2588 13724 -10304 | GYRO: -3190 962 734 | GDP=3411.788
FLEX: 2321 2871 2822 2802 2910 | ACC: -3240 13152 -7900 | GYRO: -2324 201 -81 | GDP=2334.082
FLEX: 2042 2870 2805 2781 2923 | ACC: -4416 13392 -6072 | GYRO: -2660 1122 -445 | GDP=2921.046
FLEX: 2305 2885 2809 2789 2954 | ACC: -4404 13840 -6716 | GYRO: 4160 -1054 1566 | GDP=4568.246
FLEX: 2011 2859 2771 2835 2919 | ACC: -3976 13108 -6288 | GYRO: -246 1554 -29 | GDP=1573.618
FLEX: 2331 2859 2787 2770 2898 | ACC: -3668 14172 -7536 | GYRO: 248 -446 -978 | GDP=1103.134
FLEX: 1973 2885 2779 2815 2896 | ACC: -3764 14008 -7524 | GYRO: 407 108 -433 | GDP=603.988
FLEX: 2325 2898 2783 2800 2909 | ACC: -4768 14060 -7256 | GYRO: 312 -579 -635 | GDP=914.226
FLEX: 1917 2889 2765 2835 2898 | ACC: -3888 13692 -7996 | GYRO: 1736 -491 957 | GDP=2042.211
FLEX: 2295 2877 2779 2779 2960 | ACC: -4448 13704 -7172 | GYRO: 11 -475 257 | GDP=540.181
FLEX: 1981 2881 2802 2807 2910 | ACC: -3820 13800 -7552 | GYRO: 1116 -934 548 | GDP=1555.029
FLEX: 2289 2873 2761 2777 2926 | ACC: -3692 13884 -7292 | GYRO: 293 -217 188 | GDP=410.222
FLEX: 1952 2864 2779 2791 2914 | ACC: -3696 13996 -7916 | GYRO: -136 -612 -322 | GDP=704.786
FLEX: 2288 2882 2803 2801 2902 | ACC: -4036 14180 -7404 | GYRO: -415 -1088 -779 | GDP=1401.003
FLEX: 1964 2903 2799 2773 2893 | ACC: -4472 14024 -6932 | GYRO: 62 -659 21 | GDP=662.243
FLEX: 2313 2870 2779 2785 2896 | ACC: -4296 13752 -6600 | GYRO: 273 -588 28 | GDP=648.889
FLEX: 1929 2883 2763 2800 2895 | ACC: -4116 13684 -6508 | GYRO: 499 -651 21 | GDP=820.514
FLEX: 2317 2892 2768 2801 2881 | ACC: -3908 13520 -6256 | GYRO: 2024 -78 667 | GDP=2132.498
FLEX: 1968 2873 2775 2813 2882 | ACC: -3624 13468 -6012 | GYRO: 1301 81 -73 | GDP=1305.562
FLEX: 2278 2870 2758 2806 2866 | ACC: -3804 13088 -7020 | GYRO: 2422 400 -45 | GDP=2455.221
FLEX: 1994 2867 2753 2813 2930 | ACC: -4020 13752 -8028 | GYRO: 2889 607 9 | GDP=2952.093
FLEX: 2277 2857 2771 2813 2857 | ACC: -4280 14456 -9368 | GYRO: 2046 552 0 | GDP=2119.156
FLEX: 2000 2829 2772 2801 2896 | ACC: -4420 14436 -8696 | GYRO: 1134 313 212 | GDP=1195.353
FLEX: 2277 2891 2779 2816 2915 | ACC: -3940 13944 -8324 | GYRO: -234 -445 -31 | GDP=503.728
FLEX: 1995 2869 2763 2889 2829 | ACC: -3880 13780 -7796 | GYRO: -170 -207 334 | GDP=428.141
FLEX: 2256 2863 2828 2746 2860 | ACC: -4044 13608 -7220 | GYRO: -185 -918 -140 | GDP=946.863
FLEX: 2042 2907 2771 2859 3040 | ACC: -4300 13232 -6296 | GYRO: 1909 -1661 214 | GDP=2539.488
FLEX: 2233 2869 2751 2815 2901 | ACC: -4108 13176 -7068 | GYRO: 1782 -1289 244 | GDP=2212.822
FLEX: 2099 2829 2748 2799 2832 | ACC: -4064 13508 -7588 | GYRO: 1345 -644 -213 | GDP=1506.363
FLEX: 2208 2861 2784 2793 2835 | ACC: -4068 13884 -8424 | GYRO: 1258 -496 -58 | GDP=1353.493
FLEX: 2085 2903 2787 2795 2895 | ACC: -4152 13632 -7928 | GYRO: 711 -559 -447 | GDP=1008.866
FLEX: 2229 2858 2768 2869 2889 | ACC: -4532 13776 -8484 | GYRO: 442 -47 -18 | GDP=444.856
FLEX: 2032 2767 2773 2764 2880 | ACC: -4484 13584 -7584 | GYRO: 293 -467 -306 | GDP=630.535
FLEX: 2189 2843 2773 2850 2914 | ACC: -4296 13652 -7836 | GYRO: -189 -490 65 | GDP=529.194
FLEX: 2064 2878 2761 2799 2886 | ACC: -4404 13520 -7440 | GYRO: 43 -930 -488 | GDP=1051.139
FLEX: 2217 2889 2716 2821 2898 | ACC: -4532 13652 -7620 | GYRO: 337 -227 -238 | GDP=470.895
FLEX: 2082 2843 2781 2768 2886 | ACC: -4688 13488 -7740 | GYRO: 1066 358 219 | GDP=1145.636
FLEX: 2199 2897 2716 2739 2881 | ACC: -4524 13872 -8664 | GYRO: 246 357 97 | GDP=444.268
FLEX: 2093 2861 2761 2794 2870 | ACC: -4428 13952 -8408 | GYRO: 782 753 565 | GDP=1223.829
FLEX: 2073 2865 2756 2787 2873 | ACC: -4364 13636 -7484 | GYRO: 498 -440 27 | GDP=665.081
FLEX: 2121 2850 2752 2800 2867 | ACC: -4408 13688 -7860 | GYRO: 279 435 356 | GDP=627.536
FLEX: 2107 2855 2751 2832 2892 | ACC: -4260 13744 -7636 | GYRO: 294 -78 26 | GDP=305.280
FLEX: 2115 2849 2766 2783 2927 | ACC: -4220 13868 -7764 | GYRO: -21 -93 127 | GDP=158.805
FLEX: 2067 2851 2735 2813 2897 | ACC: -4408 13824 -7484 | GYRO: 757 -104 126 | GDP=774.429
FLEX: 2143 2859 2768 2825 2905 | ACC: -4196 13776 -7496 | GYRO: 242 -115 235 | GDP=356.390
FLEX: 2043 2874 2749 2830 2865 | ACC: -4292 13628 -7096 | GYRO: 1125 -12 287 | GDP=1161.094
FLEX: 2166 2865 2746 2783 2883 | ACC: -3944 13816 -7648 | GYRO: 728 -122 102 | GDP=745.166
FLEX: 2037 2871 2725 2806 2904 | ACC: -3880 13776 -7352 | GYRO: 1218 96 -82 | GDP=1224.526
FLEX: 2198 2848 2745 2785 2884 | ACC: -4244 13632 -7556 | GYRO: 1021 -20 -232 | GDP=1047.218
FLEX: 2038 2851 2752 2832 2867 | ACC: -4404 13680 -7480 | GYRO: 1399 131 227 | GDP=1423.338
FLEX: 2167 2870 2698 2800 2899 | ACC: -4216 13800 -8080 | GYRO: -345 -242 57 | GDP=425.251
FLEX: 2000 2866 2736 2793 2891 | ACC: -4032 13956 -7672 | GYRO: -762 -447 -2 | GDP=883.435
FLEX: 2209 2853 2746 2801 2861 | ACC: -3972 13900 -7684 | GYRO: -1186 -752 -374 | GDP=1453.264
FLEX: 2004 2864 2752 2796 2879 | ACC: -4724 13904 -6888 | GYRO: -520 -477 -289 | GDP=762.529
FLEX: 2205 2877 2765 2806 2864 | ACC: -4920 13868 -6452 | GYRO: -393 176 29 | GDP=431.585
FLEX: 1977 2899 2737 2814 2875 | ACC: -5364 13988 -6196 | GYRO: 328 -696 -7 | GDP=769.447
FLEX: 2208 2859 2804 2800 2864 | ACC: -5412 14416 -6988 | GYRO: 575 -101 1797 | GDP=1889.454
FLEX: 2010 2869 2767 2768 2875 | ACC: -4980 14496 -7412 | GYRO: 468 -290 2566 | GDP=2624.401
FLEX: 2191 2886 2748 2832 2878 | ACC: -4184 14564 -7572 | GYRO: 340 -464 3383 | GDP=3431.557
FLEX: 2000 2893 2767 2800 2880 | ACC: -2964 14748 -8280 | GYRO: -1697 -1291 2803 | GDP=3521.832
FLEX: 2227 2883 2756 2801 2830 | ACC: -2652 14208 -6404 | GYRO: -608 -2253 1932 | GDP=3029.570
FLEX: 1986 2910 2757 2757 2880 | ACC: -2804 14108 -6348 | GYRO: -849 -2255 957 | GDP=2592.619
FLEX: 2258 2897 2757 2783 2852 | ACC: -3476 14000 -4916 | GYRO: 1091 -1827 926 | GDP=2320.708
FLEX: 1983 2889 2774 2751 2880 | ACC: -2844 14380 -5956 | GYRO: 187 -613 1406 | GDP=1545.178
FLEX: 2254 2892 2768 2807 2876 | ACC: -2700 14280 -6204 | GYRO: 2013 -888 1254 | GDP=2532.435
FLEX: 1968 2890 2756 2800 2910 | ACC: -2444 14044 -5588 | GYRO: 2494 -544 1013 | GDP=2746.296
FLEX: 2273 2867 2737 2818 2865 | ACC: -2488 14280 -6828 | GYRO: 2790 64 1002 | GDP=2965.164
FLEX: 1966 2926 2762 2809 2867 | ACC: -2760 14880 -6976 | GYRO: 768 1434 758 | GDP=1794.643
FLEX: 2285 2858 2743 2800 2887 | ACC: -2592 14948 -7460 | GYRO: -24 800 221 | GDP=830.311
FLEX: 1974 2896 2722 2810 2896 | ACC: -2744 14660 -6644 | GYRO: 36 293 517 | GDP=595.344
FLEX: 2283 2883 2743 2872 2882 | ACC: -2672 14836 -7068 | GYRO: 108 462 585 | GDP=753.215
FLEX: 1936 2880 2766 2806 2858 | ACC: -2232 14408 -6096 | GYRO: -27 -237 9 | GDP=238.703
FLEX: 2321 2864 2789 2778 2870 | ACC: -2628 14548 -6012 | GYRO: 948 37 44 | GDP=949.742
FLEX: 1951 2882 2768 2833 2871 | ACC: -1640 14884 -6624 | GYRO: 42 -493 -16 | GDP=495.044
FLEX: 2299 2862 2736 2816 2881 | ACC: -2048 14672 -6224 | GYRO: -117 -577 -448 | GDP=739.812
FLEX: 1928 2894 2752 2818 2865 | ACC: -1532 14716 -6544 | GYRO: -448 -181 -731 | GDP=876.257
FLEX: 2330 2882 2767 2772 2877 | ACC: -636 14580 -7076 | GYRO: -3 667 -1265 | GDP=1430.078
FLEX: 1954 2875 2736 2826 2850 | ACC: -560 14596 -6636 | GYRO: -75 2578 -2288 | GDP=3447.703
FLEX: 2319 2909 2751 2790 2865 | ACC: -2040 14180 -5432 | GYRO: -307 591 -4134 | GDP=4187.301
FLEX: 1931 2879 2750 2807 2867 | ACC: -2496 14216 -6740 | GYRO: 402 3916 -3338 | GDP=5161.289
FLEX: 2333 2877 2742 2801 2871 | ACC: -4188 14164 -5844 | GYRO: 1055 1601 -3363 | GDP=3871.175
FLEX: 1959 2879 2763 2799 2857 | ACC: -4748 14320 -5868 | GYRO: 1315 3793 -1706 | GDP=4361.939
FLEX: 2304 2885 2733 2787 2870 | ACC: -4772 14684 -6012 | GYRO: 1729 2050 -1583 | GDP=3114.134
FLEX: 1945 2850 2710 2804 2854 | ACC: -5772 14392 -5488 | GYRO: 1231 825 -1199 | GDP=1906.197
