# label=Five
# timestamp=1763139411.6885426
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 2398 2059 2160 1979 2161 | ACC: -13516 6272 11092 | GYRO: -307 14249 4495 | GDP=14944.340
FLEX: 2384 1979 2147 1939 2183 | ACC: -12052 7084 9972 | GYRO: 3286 2124 1295 | GDP=4121.431
FLEX: 2407 2025 2166 1954 2177 | ACC: -9964 6620 8424 | GYRO: 1273 3395 1186 | GDP=3814.859
FLEX: 2375 2033 2159 1923 2176 | ACC: -12192 6648 9472 | GYRO: 1247 2985 51 | GDP=3235.403
FLEX: 2421 1982 2124 1957 2166 | ACC: -12536 6500 9432 | GYRO: 1142 -1873 -1119 | GDP=2462.611
FLEX: 2397 2069 2119 2018 2160 | ACC: -11044 7416 5904 | GYRO: -289 6324 976 | GDP=6405.394
FLEX: 2387 2038 2174 1951 2159 | ACC: -14360 5984 10676 | GYRO: 1622 1505 -601 | GDP=2292.839
FLEX: 2347 2018 2175 1982 2142 | ACC: -12508 6556 7608 | GYRO: 1435 -266 1010 | GDP=1774.847
FLEX: 2368 2007 2131 2032 2185 | ACC: -12988 6748 9540 | GYRO: 1999 -1162 565 | GDP=2380.225
FLEX: 2396 2058 2128 2000 2163 | ACC: -10044 7932 4952 | GYRO: 2650 4827 2864 | GDP=6206.845
FLEX: 2377 2047 2140 1983 2176 | ACC: -14856 7896 7240 | GYRO: 3878 23618 7677 | GDP=25135.336
FLEX: 2423 1988 2153 1982 2166 | ACC: -16448 9952 -3824 | GYRO: 6434 32767 18486 | GDP=38168.113
FLEX: 2420 2035 2155 1958 2184 | ACC: -21620 9656 7272 | GYRO: 5595 22210 15434 | GDP=27618.770
FLEX: 2400 1989 2149 1970 2197 | ACC: -10632 11188 -4872 | GYRO: 2894 1293 9663 | GDP=10169.595
FLEX: 2377 2092 2153 1993 2176 | ACC: -10616 11796 -2628 | GYRO: -1600 -2873 6276 | GDP=7085.358
FLEX: 2387 2000 2157 1968 2181 | ACC: -8596 12196 -1960 | GYRO: -1261 -1959 5018 | GDP=5532.461
FLEX: 2400 2020 2155 1991 2174 | ACC: -8592 11616 -204 | GYRO: 2221 874 5058 | GDP=5592.860
FLEX: 2398 2014 2147 1971 2207 | ACC: -7028 12488 -3160 | GYRO: 2176 2353 4152 | GDP=5245.063
FLEX: 2364 2017 2155 1966 2192 | ACC: -10304 12668 -2732 | GYRO: 2012 2672 2834 | GDP=4383.980
FLEX: 2382 2032 2173 1951 2128 | ACC: -10888 13116 -7152 | GYRO: 965 5503 4558 | GDP=7210.381
FLEX: 2371 2037 2175 1977 2165 | ACC: -12624 14028 -6612 | GYRO: -1828 3884 7713 | GDP=8827.084
FLEX: 2391 2032 2190 1967 2167 | ACC: -9956 13776 -7048 | GYRO: -3602 1722 10559 | GDP=11288.586
FLEX: 2405 2015 2160 1979 2167 | ACC: -9212 14672 -5388 | GYRO: -7755 786 11875 | GDP=14204.698
FLEX: 2410 2019 2138 1991 2166 | ACC: -5448 15180 -2348 | GYRO: -10768 -4787 14090 | GDP=18368.268
FLEX: 2413 2027 2165 1957 2183 | ACC: -416 13372 4372 | GYRO: -9939 -4563 11837 | GDP=16115.808
FLEX: 2409 2039 2173 1981 2163 | ACC: 2472 13988 3996 | GYRO: -3113 -3767 8357 | GDP=9680.936
FLEX: 2397 2015 2133 1965 2169 | ACC: 368 15552 4128 | GYRO: -2198 -4741 4178 | GDP=6690.588
FLEX: 2389 2021 2162 1970 2177 | ACC: 2456 15412 2140 | GYRO: -1815 -5507 1938 | GDP=6113.683
FLEX: 2397 2030 2182 1964 2182 | ACC: -228 15852 3772 | GYRO: 14 -4279 248 | GDP=4286.204
FLEX: 2396 2017 2151 1982 2167 | ACC: -760 16376 1748 | GYRO: 533 -4284 -298 | GDP=4327.303
FLEX: 2388 2040 2167 1952 2160 | ACC: -2504 16544 2120 | GYRO: -74 -4844 -950 | GDP=4936.832
FLEX: 2387 2034 2160 2016 2165 | ACC: -3844 17200 2876 | GYRO: -1764 -8467 -904 | GDP=8695.919
FLEX: 2389 2032 2167 1983 2192 | ACC: -2108 16884 888 | GYRO: -213 -4655 1553 | GDP=4911.843
FLEX: 2384 2027 2192 1983 2163 | ACC: 756 15828 828 | GYRO: -1398 -2200 1897 | GDP=3223.820
FLEX: 2402 2036 2173 1965 2195 | ACC: 3556 14508 620 | GYRO: -383 -1789 1285 | GDP=2235.718
FLEX: 2382 2085 2163 1968 2173 | ACC: 2896 14768 644 | GYRO: 377 -62 -336 | GDP=508.792
FLEX: 2399 2034 2159 1937 2177 | ACC: 756 15516 2104 | GYRO: 558 -934 -934 | GDP=1433.902
FLEX: 2355 2021 2151 1995 2176 | ACC: 1264 16392 1880 | GYRO: -286 -869 64 | GDP=917.089
FLEX: 2411 2057 2150 1947 2187 | ACC: 860 17032 2864 | GYRO: 213 1295 937 | GDP=1612.564
FLEX: 2378 2043 2134 1971 2180 | ACC: 1216 17264 3184 | GYRO: -153 184 1146 | GDP=1170.718
FLEX: 2384 2046 2141 1968 2176 | ACC: 1384 16856 3600 | GYRO: -316 1127 690 | GDP=1358.707
FLEX: 2375 2019 2155 1981 2147 | ACC: 868 16548 3864 | GYRO: -443 1000 326 | GDP=1141.282
FLEX: 2379 2045 2158 1959 2177 | ACC: 820 16372 4320 | GYRO: 618 790 -731 | GDP=1241.122
FLEX: 2375 2032 2172 1957 2150 | ACC: 1064 15988 5572 | GYRO: 405 1636 -1217 | GDP=2078.848
FLEX: 2385 2043 2166 1956 2160 | ACC: 900 15132 8832 | GYRO: 1418 -2876 -3208 | GDP=4535.787
FLEX: 2368 2021 2161 1995 2153 | ACC: 1096 15064 5488 | GYRO: 6677 -332 -4182 | GDP=7885.536
FLEX: 2361 2054 2149 1968 2167 | ACC: -1752 15080 1348 | GYRO: 8037 937 -5404 | GDP=9730.085
FLEX: 2372 2033 2160 1976 2167 | ACC: -4156 16280 -3304 | GYRO: 6076 -714 -4270 | GDP=7460.595
FLEX: 2381 2027 2171 1943 2174 | ACC: -4804 16188 -2232 | GYRO: 2318 -785 -4009 | GDP=4696.959
FLEX: 2343 2038 2176 1974 2154 | ACC: -3932 18512 -2952 | GYRO: 570 -511 -1629 | GDP=1799.906
FLEX: 2367 2033 2160 1979 2131 | ACC: -3792 19000 -144 | GYRO: -1381 -1012 -195 | GDP=1723.174
FLEX: 2368 2033 2134 1949 2161 | ACC: -1784 17532 652 | GYRO: -1458 410 657 | GDP=1650.913
FLEX: 2383 2045 2152 1978 2187 | ACC: -2084 16432 1424 | GYRO: -1104 978 104 | GDP=1478.552
FLEX: 2384 2032 2167 1983 2156 | ACC: -3088 15516 1420 | GYRO: -354 1279 769 | GDP=1533.792
FLEX: 2384 2023 2150 1979 2159 | ACC: -2316 14320 1160 | GYRO: 67 1637 2203 | GDP=2745.445
FLEX: 2373 2020 2167 1972 2144 | ACC: -3020 14168 -272 | GYRO: 694 2857 2755 | GDP=4029.157
FLEX: 2388 2031 2171 1966 2178 | ACC: -2720 13996 424 | GYRO: -1231 2447 3945 | GDP=4802.728
FLEX: 2381 2022 2170 1966 2169 | ACC: -1156 13748 2352 | GYRO: -1253 2495 4068 | GDP=4933.929
FLEX: 2384 2026 2163 1974 2185 | ACC: -904 13808 4044 | GYRO: -52 1343 2114 | GDP=2505.065
FLEX: 2373 2018 2144 1967 2150 | ACC: -572 15508 4792 | GYRO: 1462 598 319 | GDP=1611.462
FLEX: 2383 2019 2147 1987 2190 | ACC: -4612 9688 -1848 | GYRO: 2374 -3280 -3493 | GDP=5347.459
FLEX: 2352 2028 2173 1987 2115 | ACC: -2136 17584 3680 | GYRO: 5478 5 -2363 | GDP=5965.926
FLEX: 2391 1987 2160 1981 2177 | ACC: -1724 15352 -568 | GYRO: 6734 -1074 -4343 | GDP=8084.669
FLEX: 2400 2032 2163 1968 2166 | ACC: -3908 17180 -2580 | GYRO: 6495 -1389 -3390 | GDP=7456.973
FLEX: 2390 2036 2173 1984 2166 | ACC: -4048 17064 -2828 | GYRO: 5386 -1041 -2020 | GDP=5845.774
FLEX: 2377 2027 2176 1995 2179 | ACC: -3680 17572 -4588 | GYRO: 3279 886 -152 | GDP=3399.991
FLEX: 2379 2057 2167 1990 2180 | ACC: -2960 16636 -3756 | GYRO: 1347 2092 1085 | GDP=2714.424
FLEX: 2384 2017 2171 1970 2177 | ACC: -1916 16872 -3320 | GYRO: -504 667 1399 | GDP=1629.756
FLEX: 2387 2041 2176 1991 2173 | ACC: -2056 16392 -2128 | GYRO: -414 2259 1349 | GDP=2663.509
FLEX: 2362 2026 2163 1963 2149 | ACC: -2184 16548 -2264 | GYRO: -829 2321 1577 | GDP=2925.955
FLEX: 2377 2029 2170 1995 2158 | ACC: -2072 16312 -1392 | GYRO: -1408 1351 1273 | GDP=2329.848
FLEX: 2382 2016 2174 1949 2179 | ACC: -652 16172 -1584 | GYRO: -1508 403 820 | GDP=1763.200
FLEX: 2384 2017 2173 1968 2173 | ACC: -28 15968 -1036 | GYRO: -1719 2234 67 | GDP=2819.611
FLEX: 2384 2019 2158 1990 2157 | ACC: 100 15712 -408 | GYRO: -2618 -2938 -3222 | GDP=5085.966
FLEX: 2384 2027 2146 1984 2167 | ACC: -4460 14856 4488 | GYRO: -6403 -13172 -9385 | GDP=17394.775
FLEX: 2369 2026 2160 1955 2161 | ACC: -9148 17380 1568 | GYRO: -15424 -32768 -18371 | GDP=40609.547
FLEX: 2371 2064 2155 1975 2177 | ACC: -2028 16048 -544 | GYRO: -18399 -32768 -17428 | GDP=41424.633
FLEX: 2367 2029 2165 1955 2167 | ACC: 1444 13232 6144 | GYRO: -7453 -12509 -5006 | GDP=15397.479
FLEX: 2384 2063 2169 1984 2178 | ACC: -5376 12224 13052 | GYRO: 228 8390 363 | GDP=8400.943
FLEX: 2367 2019 2160 1991 2176 | ACC: -5464 12236 11740 | GYRO: -847 -5617 -1883 | GDP=5984.462
FLEX: 2376 2028 2169 1995 2181 | ACC: -4100 12500 9884 | GYRO: -1793 -9205 -3973 | GDP=10184.871
FLEX: 2378 2019 2160 1960 2162 | ACC: -4792 12836 10736 | GYRO: -2450 -15946 -5620 | GDP=17083.965
FLEX: 2384 2062 2204 1950 2192 | ACC: -3924 13744 9388 | GYRO: -3261 -23611 -6646 | GDP=24744.348
FLEX: 2378 2021 2159 1967 2160 | ACC: -1916 13012 9432 | GYRO: -3960 -26800 -7416 | GDP=28087.695
FLEX: 2391 2034 2177 2000 2176 | ACC: 556 12564 9112 | GYRO: -757 -21762 -5564 | GDP=22474.781
FLEX: 2391 2025 2143 1947 2161 | ACC: 812 11264 11508 | GYRO: -1897 -18885 -5622 | GDP=19795.170
FLEX: 2335 2047 2176 2014 2172 | ACC: 3096 13172 8364 | GYRO: 568 -28179 -6640 | GDP=28956.316
FLEX: 2367 2036 2182 1939 2148 | ACC: 4724 10912 10152 | GYRO: 742 -18394 -5933 | GDP=19341.414
FLEX: 2385 2047 2159 2013 2171 | ACC: 6592 12872 6992 | GYRO: 5226 -18033 -5996 | GDP=19709.189
FLEX: 2389 2058 2155 1956 2151 | ACC: 5096 11740 10008 | GYRO: 5631 -9524 -4266 | GDP=11858.056
FLEX: 2391 2071 2155 2001 2170 | ACC: 5160 12660 10668 | GYRO: 2003 -2197 -2162 | GDP=3676.012
FLEX: 2383 2034 2160 1963 2152 | ACC: 5128 12800 12008 | GYRO: 3046 -2362 -2607 | GDP=4653.344
FLEX: 2384 2027 2171 1993 2166 | ACC: 4672 12964 11304 | GYRO: 1839 253 -533 | GDP=1931.326
FLEX: 2367 2032 2146 1936 2173 | ACC: 6584 13408 8768 | GYRO: 3813 -944 -1858 | GDP=4345.373
FLEX: 2390 2039 2167 1987 2167 | ACC: 5804 13452 8424 | GYRO: 2012 -2784 -3378 | GDP=4817.643
FLEX: 2378 2013 2158 1985 2160 | ACC: 5708 13496 7904 | GYRO: 709 -2387 -4114 | GDP=4808.893
FLEX: 2388 2029 2170 1981 2177 | ACC: 5580 13436 8244 | GYRO: 681 -2874 -4098 | GDP=5051.459
FLEX: 2368 2042 2165 1959 2164 | ACC: 4492 13516 7936 | GYRO: 3393 1451 -3866 | GDP=5344.512
FLEX: 2385 2042 2174 1989 2166 | ACC: 4224 13564 7252 | GYRO: 4889 4106 -4071 | GDP=7571.961
FLEX: 2381 2020 2137 1947 2163 | ACC: 1808 14652 8092 | GYRO: 3976 -70 -4512 | GDP=6014.285
FLEX: 2375 2057 2159 1947 2171 | ACC: 1568 14780 6180 | GYRO: 4720 3229 -2869 | GDP=6398.125
FLEX: 2382 2029 2160 1936 2198 | ACC: -296 14836 7372 | GYRO: 5850 0 -3139 | GDP=6638.962
FLEX: 2387 2037 2165 1994 2165 | ACC: 120 15796 4288 | GYRO: 3859 969 -884 | GDP=4075.819
FLEX: 2381 2065 2155 1950 2171 | ACC: -156 15788 4820 | GYRO: 4115 971 -494 | GDP=4256.771
FLEX: 2390 2026 2167 1955 2167 | ACC: 576 15468 3684 | GYRO: 1425 1268 1635 | GDP=2512.304
FLEX: 2383 2042 2167 1975 2138 | ACC: 1520 15840 3984 | GYRO: 1050 719 866 | GDP=1539.291
FLEX: 2399 2022 2162 1987 2174 | ACC: 2324 15708 4288 | GYRO: -507 753 1616 | GDP=1853.514
FLEX: 2363 2045 2169 1952 2182 | ACC: 3296 15548 4144 | GYRO: -26 1313 1145 | GDP=1742.317
FLEX: 2385 2039 2177 2033 2176 | ACC: 2396 15468 5108 | GYRO: -1445 928 606 | GDP=1821.111
FLEX: 2374 2029 2128 1981 2123 | ACC: 2200 15212 5916 | GYRO: -1821 789 736 | GDP=2116.662
FLEX: 2390 2035 2126 2000 2128 | ACC: 2088 15300 6856 | GYRO: -1215 -118 436 | GDP=1296.243
FLEX: 2354 2022 2141 1973 2193 | ACC: 2444 15096 5936 | GYRO: -857 875 773 | GDP=1448.310
FLEX: 2388 2030 2160 2007 2167 | ACC: 2428 15240 6476 | GYRO: 558 150 392 | GDP=698.232
FLEX: 2384 2027 2187 1995 2195 | ACC: 2420 15100 6544 | GYRO: -312 135 766 | GDP=838.048
FLEX: 2385 2064 2179 2032 2169 | ACC: 2556 14940 6440 | GYRO: 342 268 646 | GDP=778.527
FLEX: 2357 2032 2128 1979 2125 | ACC: 2644 15044 6488 | GYRO: -130 -213 667 | GDP=712.150
FLEX: 2394 2022 2214 1954 2224 | ACC: 2436 14952 6752 | GYRO: -572 -45 660 | GDP=874.534
FLEX: 2354 2006 2128 1942 2181 | ACC: 2728 14860 6316 | GYRO: -59 -52 561 | GDP=566.486
FLEX: 2387 2042 2162 1987 2159 | ACC: 2568 14820 6220 | GYRO: -274 260 798 | GDP=882.882
FLEX: 2368 1984 2144 1943 2178 | ACC: 2520 14888 6160 | GYRO: -709 1225 1045 | GDP=1759.355
FLEX: 2375 2015 2198 1939 2195 | ACC: 3068 15096 6132 | GYRO: -1246 -263 1143 | GDP=1711.179
FLEX: 2353 2037 2160 1920 2180 | ACC: 3344 14476 6644 | GYRO: -1675 969 697 | GDP=2056.792
FLEX: 2383 1963 2187 1979 2175 | ACC: 3820 14160 6748 | GYRO: -1605 695 593 | GDP=1846.808
FLEX: 2363 2066 2160 1975 2171 | ACC: 3068 13872 9080 | GYRO: 52 1110 -425 | GDP=1189.718
FLEX: 2385 2034 2162 1993 2214 | ACC: 3396 14960 6764 | GYRO: 17 3196 359 | GDP=3216.145
FLEX: 2387 2046 2161 1985 2171 | ACC: 1920 13988 9384 | GYRO: 1584 846 -190 | GDP=1805.788
FLEX: 2394 2039 2151 1984 2179 | ACC: 2952 14156 7356 | GYRO: 502 287 347 | GDP=674.375
FLEX: 2429 2055 2171 1968 2174 | ACC: 3436 14800 7220 | GYRO: -1624 1587 170 | GDP=2277.025
FLEX: 2399 2038 2159 2019 2173 | ACC: 2820 14028 8468 | GYRO: -1616 1996 489 | GDP=2614.305
FLEX: 2421 2031 2187 2023 2171 | ACC: 2644 14092 8628 | GYRO: 862 1224 58 | GDP=1498.194
FLEX: 2414 2034 2170 1993 2191 | ACC: 2380 13960 8124 | GYRO: -1092 345 125 | GDP=1152.004
FLEX: 2387 2064 2171 2030 2151 | ACC: 2776 13928 8840 | GYRO: 11 -206 -24 | GDP=207.685
FLEX: 2403 2015 2163 2017 2181 | ACC: 2132 14068 8640 | GYRO: 1189 1988 -470 | GDP=2363.634
FLEX: 2427 2074 2177 2005 2161 | ACC: 2176 14236 9128 | GYRO: 1461 610 -1420 | GDP=2126.740
FLEX: 2428 2081 2176 2047 2193 | ACC: 2156 15012 6932 | GYRO: 1329 1433 -211 | GDP=1965.770
FLEX: 2423 2069 2180 2089 2208 | ACC: 1352 12972 11324 | GYRO: 15 2274 441 | GDP=2316.416
FLEX: 2426 2098 2162 2047 2206 | ACC: 2572 14140 8328 | GYRO: 1061 -1023 367 | GDP=1518.861
FLEX: 2443 2079 2191 2074 2218 | ACC: 2196 14072 7100 | GYRO: -840 1818 1056 | GDP=2264.036
FLEX: 2434 2103 2163 2090 2243 | ACC: 1492 14352 9428 | GYRO: 128 -1275 154 | GDP=1290.630
FLEX: 2437 2105 2191 2101 2219 | ACC: 2340 14296 7936 | GYRO: -792 488 1529 | GDP=1789.762
FLEX: 2445 2101 2185 2109 2254 | ACC: 1908 13508 7500 | GYRO: -935 654 2022 | GDP=2321.729
FLEX: 2435 2121 2224 2105 2221 | ACC: 2724 13440 9732 | GYRO: 739 -2486 779 | GDP=2707.980
FLEX: 2420 2131 2215 2138 2255 | ACC: 2964 13820 8696 | GYRO: 688 422 497 | GDP=947.859
FLEX: 2454 2119 2218 2123 2269 | ACC: 2572 13492 9528 | GYRO: 478 59 233 | GDP=535.027
FLEX: 2441 2131 2183 2148 2247 | ACC: 2808 13564 8608 | GYRO: 218 218 -214 | GDP=375.292
FLEX: 2448 2112 2185 2116 2263 | ACC: 2388 13828 9452 | GYRO: 203 630 287 | GDP=721.442
FLEX: 2442 2128 2175 2125 2230 | ACC: 2544 13744 8644 | GYRO: 201 -408 128 | GDP=472.492
FLEX: 2437 2125 2213 2128 2269 | ACC: 2512 13524 8788 | GYRO: 79 1124 -116 | GDP=1132.728
FLEX: 2446 2130 2211 2112 2230 | ACC: 2852 13744 8772 | GYRO: 268 -541 -409 | GDP=729.237
FLEX: 2442 2091 2199 2128 2256 | ACC: 2848 13576 8532 | GYRO: -967 2236 807 | GDP=2566.327
FLEX: 2448 2100 2186 2103 2249 | ACC: 2804 13424 8756 | GYRO: 222 3363 53 | GDP=3370.736
FLEX: 2427 2112 2194 2107 2233 | ACC: 3968 13876 6408 | GYRO: -1520 13699 586 | GDP=13795.521
FLEX: 2416 2124 2192 2101 2229 | ACC: 2064 13992 6096 | GYRO: -1543 31063 2903 | GDP=31236.488
FLEX: 2440 2077 2203 2128 2255 | ACC: -3108 13656 8392 | GYRO: -2485 32767 5812 | GDP=33371.109
FLEX: 2443 2093 2177 2100 2238 | ACC: -6404 12964 10752 | GYRO: -2141 32767 6967 | GDP=33567.832
FLEX: 2447 2105 2189 2150 2256 | ACC: -6832 13076 9484 | GYRO: -1043 28287 9057 | GDP=29719.883
FLEX: 2422 2090 2193 2124 2227 | ACC: -6964 12824 9708 | GYRO: 1219 22846 7028 | GDP=23933.625
FLEX: 2442 2096 2198 2119 2291 | ACC: -6428 13676 7292 | GYRO: 2549 16666 6464 | GDP=18056.475
FLEX: 2422 2113 2160 2116 2229 | ACC: -6052 14652 5544 | GYRO: 2176 17072 7250 | GDP=18674.867
FLEX: 2447 2082 2191 2117 2267 | ACC: -6364 14280 5480 | GYRO: 1549 17858 8113 | GDP=19675.576
FLEX: 2427 2110 2171 2098 2223 | ACC: -5704 14492 4876 | GYRO: 4128 15390 7018 | GDP=17411.055
FLEX: 2449 2112 2202 2128 2258 | ACC: -5096 14932 3332 | GYRO: 3194 15592 5874 | GDP=16965.141
FLEX: 2443 2119 2199 2096 2282 | ACC: -5960 14952 4648 | GYRO: 2770 11771 4414 | GDP=12872.946
FLEX: 2437 2125 2206 2131 2293 | ACC: -4512 15472 2132 | GYRO: 2550 9333 4090 | GDP=10504.070
FLEX: 2454 2095 2176 2096 2234 | ACC: -4864 14996 2724 | GYRO: 2394 8781 2504 | GDP=9439.662
FLEX: 2442 2111 2183 2143 2257 | ACC: -4124 15948 976 | GYRO: 1697 2938 1714 | GDP=3801.243
FLEX: 2448 2092 2173 2083 2257 | ACC: -4840 15912 1340 | GYRO: 944 3218 670 | GDP=3419.877
FLEX: 2443 2081 2202 2135 2281 | ACC: -3904 15708 648 | GYRO: 359 -542 483 | GDP=809.898
FLEX: 2416 2100 2177 2096 2263 | ACC: -4124 15828 580 | GYRO: 316 -34 156 | GDP=354.045
FLEX: 2446 2128 2202 2147 2266 | ACC: -3964 15956 888 | GYRO: 128 -1107 -78 | GDP=1117.102
FLEX: 2433 2085 2167 2123 2278 | ACC: -3864 15756 604 | GYRO: -723 -216 -712 | GDP=1037.463
FLEX: 2458 2107 2195 2159 2287 | ACC: -4136 15392 1688 | GYRO: -609 -1870 -1666 | GDP=2577.467
FLEX: 2415 2101 2192 2090 2249 | ACC: -3660 15524 1124 | GYRO: -1287 -4541 -2882 | GDP=5530.188
FLEX: 2444 2128 2224 2132 2272 | ACC: -5924 15564 3500 | GYRO: -3046 -9451 -4592 | GDP=10940.109
FLEX: 2419 2099 2170 2085 2262 | ACC: -5388 15456 1772 | GYRO: -5566 -19448 -7552 | GDP=21592.539
FLEX: 2443 2128 2207 2155 2278 | ACC: -5896 15044 3504 | GYRO: -9883 -16492 -8374 | GDP=20971.018
FLEX: 2416 2096 2181 2099 2256 | ACC: -5732 15028 3992 | GYRO: -14973 -23092 -7883 | GDP=28628.184
FLEX: 2431 2119 2186 2133 2282 | ACC: -4692 12584 7828 | GYRO: -17534 -11790 -5190 | GDP=21757.328
FLEX: 2414 2102 2209 2086 2253 | ACC: -3696 10916 10228 | GYRO: -13229 -4616 -1098 | GDP=14054.163
FLEX: 2412 2107 2211 2135 2270 | ACC: -4720 9244 14036 | GYRO: -6627 607 890 | GDP=6713.991
FLEX: 2421 2087 2203 2086 2237 | ACC: -4316 10036 13084 | GYRO: -1710 -752 -76 | GDP=1869.594
FLEX: 2413 2128 2192 2139 2256 | ACC: -4036 9556 12452 | GYRO: -696 1102 -1638 | GDP=2093.290
FLEX: 2416 2097 2196 2096 2245 | ACC: -3060 9284 11612 | GYRO: -1009 -1514 -4267 | GDP=4638.703
FLEX: 2416 2122 2197 2129 2274 | ACC: -4804 7684 12348 | GYRO: 12 -6883 -9993 | GDP=12134.080
FLEX: 2411 2096 2192 2099 2223 | ACC: -7724 8284 13724 | GYRO: -1544 -22528 -18484 | GDP=29181.381
FLEX: 2416 2107 2222 2109 2268 | ACC: -6552 9192 11208 | GYRO: -8362 -32768 -23690 | GDP=41290.203
FLEX: 2416 2089 2157 2108 2242 | ACC: -2160 7220 10792 | GYRO: -8595 -32768 -19850 | GDP=39263.703
FLEX: 2418 2114 2192 2140 2254 | ACC: 5000 984 7936 | GYRO: -6775 -20669 -8834 | GDP=23476.537
FLEX: 2413 2120 2192 2090 2240 | ACC: 3164 4920 17324 | GYRO: 731 -18867 -7714 | GDP=20396.172
FLEX: 2401 2083 2219 2148 2262 | ACC: 6556 6116 12848 | GYRO: -646 -9660 -6247 | GDP=11522.063
FLEX: 2414 2119 2249 2079 2217 | ACC: 6808 8076 10448 | GYRO: 1672 -8778 -4939 | GDP=10209.926
FLEX: 2427 2108 2187 2156 2221 | ACC: 6352 8488 17432 | GYRO: -5448 4817 -1984 | GDP=7537.934
FLEX: 2431 2091 2128 2061 2219 | ACC: 5668 6564 19592 | GYRO: -6489 -438 -206 | GDP=6507.027
FLEX: 2448 2083 2164 2101 2206 | ACC: 8768 3836 14556 | GYRO: -479 8887 -1093 | GDP=8966.764
FLEX: 2406 2080 2176 2106 2192 | ACC: 3172 5860 15744 | GYRO: -3039 15950 -1661 | GDP=16321.671
FLEX: 2390 2029 2169 2085 2218 | ACC: 1120 3960 18588 | GYRO: -3444 4555 -1342 | GDP=5866.014
FLEX: 2416 2093 2214 2099 2297 | ACC: 3028 2988 16204 | GYRO: -3525 8474 -875 | GDP=9219.540
FLEX: 2445 2036 2217 2153 2280 | ACC: 728 2264 18056 | GYRO: -402 5170 -1839 | GDP=5502.038
FLEX: 2435 2113 2175 2081 2215 | ACC: 412 3632 17920 | GYRO: 3554 60 -1435 | GDP=3833.242
FLEX: 2403 2074 2243 2109 2198 | ACC: 784 3548 16032 | GYRO: 3021 2573 -2993 | GDP=4970.395
FLEX: 2438 2096 2190 2042 2221 | ACC: -968 4848 15172 | GYRO: 3077 3485 -1956 | GDP=5043.718
FLEX: 2401 2111 2181 2116 2225 | ACC: -2200 4608 16136 | GYRO: 4177 1503 -2087 | GDP=4905.294
FLEX: 2431 2071 2160 2111 2233 | ACC: -796 5000 14192 | GYRO: 1393 -1241 -1126 | GDP=2179.084
FLEX: 2416 2103 2171 2099 2235 | ACC: -732 5228 15420 | GYRO: 1142 1717 323 | GDP=2087.243
FLEX: 2403 2102 2192 2090 2250 | ACC: 2768 5284 9736 | GYRO: 2893 23341 2743 | GDP=23679.016
FLEX: 2413 2067 2192 2117 2221 | ACC: -7088 5448 16164 | GYRO: 1325 32767 3798 | GDP=33012.980
FLEX: 2418 2080 2169 2064 2230 | ACC: -8644 5852 14576 | GYRO: 3535 29614 4228 | GDP=30122.437
FLEX: 2420 2075 2192 2128 2235 | ACC: -9816 5976 10952 | GYRO: 2611 21860 4789 | GDP=22530.234
FLEX: 2415 2076 2205 2107 2224 | ACC: -11384 6384 10356 | GYRO: 2936 20295 1193 | GDP=20540.945
FLEX: 2402 2077 2155 2108 2224 | ACC: -12644 7108 9520 | GYRO: 5138 9568 -144 | GDP=10861.233
FLEX: 2430 2081 2159 2090 2228 | ACC: -13372 7536 8028 | GYRO: 2818 13797 2617 | GDP=14322.954
FLEX: 2435 2099 2192 2102 2224 | ACC: -14240 7028 6588 | GYRO: 1619 7892 2508 | GDP=8437.706
FLEX: 2427 2106 2179 2128 2261 | ACC: -13228 7220 6868 | GYRO: 3034 2297 1239 | GDP=4002.060
FLEX: 2431 2102 2186 2137 2254 | ACC: -12164 7736 5284 | GYRO: 2219 2350 1494 | GDP=3560.688
FLEX: 2431 2117 2208 2114 2247 | ACC: -13924 6996 6340 | GYRO: 1044 4028 607 | GDP=4205.136
FLEX: 2416 2112 2203 2145 2265 | ACC: -13144 7752 5664 | GYRO: 1399 -4263 289 | GDP=4495.986
FLEX: 2425 2157 2213 2128 2272 | ACC: -11832 7764 4740 | GYRO: 1598 2957 -356 | GDP=3379.969
FLEX: 2431 2143 2192 2121 2254 | ACC: -14148 8160 6532 | GYRO: 1694 -778 -205 | GDP=1875.352
FLEX: 2443 2150 2218 2152 2282 | ACC: -12792 7764 5120 | GYRO: 1066 -772 -716 | GDP=1498.331
FLEX: 2437 2145 2190 2139 2265 | ACC: -13040 7680 5796 | GYRO: 1435 2205 -556 | GDP=2688.938
FLEX: 2431 2114 2207 2150 2272 | ACC: -13120 8060 4788 | GYRO: 1947 -773 -793 | GDP=2239.908
FLEX: 2432 2113 2192 2128 2269 | ACC: -13232 7688 5064 | GYRO: 640 2638 -482 | GDP=2756.985
FLEX: 2431 2141 2225 2131 2269 | ACC: -13796 7656 4640 | GYRO: 483 1085 13 | GDP=1187.722
FLEX: 2411 2145 2193 2166 2261 | ACC: -13688 7916 4372 | GYRO: 984 1516 49 | GDP=1808.014
FLEX: 2451 2141 2197 2203 2283 | ACC: -13440 7992 4060 | GYRO: -34 -1132 -341 | GDP=1182.734
