# label=G
# timestamp=1765791322.8030176
# format: FLEX: f1 f2 f3 f4 f5 | ACC: ax ay az | GYRO: gx gy gz | GDP=val
FLEX: 1871 2455 2749 2858 2823 | ACC: -212 15080 7820 | GYRO: 691 175 -566 | GDP=910.199
FLEX: 1842 2451 2699 2864 2799 | ACC: -320 15248 7100 | GYRO: 991 209 -229 | GDP=1038.366
FLEX: 1872 2487 2739 2838 2816 | ACC: 52 14880 6556 | GYRO: 753 -47 105 | GDP=761.737
FLEX: 1856 2480 2672 2861 2834 | ACC: 96 15000 6708 | GYRO: 219 -134 389 | GDP=466.088
FLEX: 1854 2473 2730 2861 2832 | ACC: 520 14900 7268 | GYRO: 106 -362 328 | GDP=499.864
FLEX: 1841 2478 2698 2861 2811 | ACC: 512 14944 7512 | GYRO: 576 337 -59 | GDP=669.945
FLEX: 1943 2474 2725 2829 2782 | ACC: 80 15100 7520 | GYRO: 819 -4 -19 | GDP=819.230
FLEX: 2032 2487 2704 2849 2811 | ACC: 356 15008 6960 | GYRO: 1088 141 -19 | GDP=1097.263
FLEX: 2208 2481 2738 2848 2854 | ACC: 296 15032 6892 | GYRO: 751 -170 46 | GDP=771.373
FLEX: 2224 2450 2716 2829 2871 | ACC: 740 14888 6632 | GYRO: 683 57 -130 | GDP=697.594
FLEX: 2230 2465 2799 2864 2833 | ACC: 208 14856 7052 | GYRO: 154 -450 -109 | GDP=487.952
FLEX: 2221 2467 2688 2826 2829 | ACC: 432 14880 7236 | GYRO: 303 170 -425 | GDP=548.939
FLEX: 2214 2441 2734 2834 2830 | ACC: -536 15332 7856 | GYRO: 911 306 -257 | GDP=994.789
FLEX: 2215 2477 2679 2832 2832 | ACC: -176 15132 7264 | GYRO: 1392 324 20 | GDP=1429.349
FLEX: 2214 2467 2719 2823 2840 | ACC: 60 14920 6500 | GYRO: 1084 -67 409 | GDP=1160.528
FLEX: 2213 2491 2711 2791 2828 | ACC: 1704 14476 5764 | GYRO: -509 -1013 194 | GDP=1150.168
FLEX: 2193 2438 2731 2868 2850 | ACC: 1096 14392 6592 | GYRO: -1493 60 -1067 | GDP=1836.066
FLEX: 2218 2494 2707 2835 2831 | ACC: -100 14908 8624 | GYRO: -1213 -541 -942 | GDP=1628.316
FLEX: 2205 2474 2746 2836 2810 | ACC: -704 15256 9112 | GYRO: 665 232 -956 | GDP=1187.428
FLEX: 2199 2474 2710 2864 2771 | ACC: -1456 15372 8176 | GYRO: 1884 -29 -270 | GDP=1903.470
FLEX: 2221 2469 2734 2827 2799 | ACC: -392 14744 6864 | GYRO: 1903 -124 434 | GDP=1955.797
FLEX: 2223 2441 2703 2871 2833 | ACC: 120 14736 6396 | GYRO: 1014 -20 599 | GDP=1177.878
FLEX: 2150 2450 2688 2864 2837 | ACC: 428 14608 6692 | GYRO: 250 -128 682 | GDP=737.569
FLEX: 2231 2430 2727 2845 2830 | ACC: 516 14644 7260 | GYRO: -45 -466 393 | GDP=611.253
FLEX: 2245 2499 2678 2839 2845 | ACC: 272 14920 7600 | GYRO: 167 -40 116 | GDP=207.232
FLEX: 2243 2441 2680 2837 2835 | ACC: 212 14960 7748 | GYRO: 516 32 -28 | GDP=517.749
FLEX: 2204 2474 2718 2773 2800 | ACC: 656 14672 7672 | GYRO: 571 -206 -70 | GDP=611.046
FLEX: 2203 2463 2722 2850 2874 | ACC: -152 14860 7568 | GYRO: 705 129 -342 | GDP=794.122
FLEX: 2239 2430 2692 2893 2791 | ACC: 416 14608 7368 | GYRO: 522 -361 -93 | GDP=641.447
FLEX: 2219 2441 2624 2813 2813 | ACC: -252 14988 7668 | GYRO: 591 -123 -213 | GDP=640.140
FLEX: 2214 2467 2659 2842 2859 | ACC: 220 14872 7460 | GYRO: 709 -127 -82 | GDP=724.937
FLEX: 2206 2485 2721 2777 2824 | ACC: 68 14916 7492 | GYRO: 852 60 -116 | GDP=861.951
FLEX: 2214 2433 2771 2879 2780 | ACC: 28 14760 7392 | GYRO: 758 -31 30 | GDP=759.227
FLEX: 2242 2553 2791 2845 2826 | ACC: 240 14876 7368 | GYRO: 853 146 -80 | GDP=869.094
FLEX: 2169 2430 2655 2906 2855 | ACC: 380 14800 7272 | GYRO: 622 -126 -102 | GDP=642.778
FLEX: 2246 2476 2667 2822 2973 | ACC: 124 14900 6988 | GYRO: 722 139 -214 | GDP=765.768
FLEX: 2178 2458 2705 2771 2795 | ACC: 68 14880 7420 | GYRO: 645 -71 -71 | GDP=652.769
FLEX: 2031 2479 2847 2821 2832 | ACC: -128 14940 7528 | GYRO: 741 89 111 | GDP=754.535
FLEX: 1981 2477 2650 2736 2879 | ACC: 392 14736 7200 | GYRO: 688 135 273 | GDP=752.395
FLEX: 2026 2515 2734 2861 2800 | ACC: 280 14788 7364 | GYRO: 633 187 134 | GDP=673.509
FLEX: 2106 2464 2700 2830 2848 | ACC: 280 14688 7516 | GYRO: 323 -620 107 | GDP=707.233
FLEX: 2019 2447 2768 2886 2812 | ACC: 432 14816 7324 | GYRO: 603 189 -333 | GDP=714.296
FLEX: 2023 2432 2679 2857 2832 | ACC: 104 14740 7372 | GYRO: 406 -543 -61 | GDP=680.739
FLEX: 2007 2478 2717 2862 2814 | ACC: -148 15016 7384 | GYRO: 645 655 -118 | GDP=926.809
FLEX: 2073 2480 2691 2841 2832 | ACC: 128 14784 7468 | GYRO: 678 -527 166 | GDP=874.625
FLEX: 2000 2475 2742 2850 2818 | ACC: 252 14784 7380 | GYRO: 686 397 101 | GDP=799.003
FLEX: 2003 2475 2704 2846 2821 | ACC: 316 14824 7564 | GYRO: 564 -196 -18 | GDP=597.358
FLEX: 2017 2480 2749 2846 2819 | ACC: 192 14768 7660 | GYRO: 905 193 -182 | GDP=943.079
FLEX: 2112 2513 2703 2848 2796 | ACC: 224 14764 7800 | GYRO: 879 127 -94 | GDP=893.088
FLEX: 2012 2474 2768 2825 2817 | ACC: 240 14852 7284 | GYRO: 1324 443 -304 | GDP=1428.860
FLEX: 1977 2458 2690 2826 2826 | ACC: -1448 15308 7384 | GYRO: 1118 904 338 | GDP=1476.951
FLEX: 1973 2457 2689 2861 2834 | ACC: 780 14756 7352 | GYRO: 941 -228 492 | GDP=1086.061
FLEX: 1982 2455 2704 2833 2863 | ACC: -320 15224 7864 | GYRO: 1077 -328 745 | GDP=1350.014
FLEX: 1983 2469 2761 2855 2817 | ACC: 1492 14424 6760 | GYRO: 1119 -1129 592 | GDP=1696.251
FLEX: 1925 2467 2671 2831 2812 | ACC: 160 14744 6096 | GYRO: 1298 1736 -1233 | GDP=2493.750
FLEX: 1945 2458 2749 2836 2800 | ACC: 320 14676 6772 | GYRO: 38 -1494 -81 | GDP=1496.677
FLEX: 1923 2459 2688 2822 2816 | ACC: 212 15028 6772 | GYRO: -65 29 -846 | GDP=848.989
FLEX: 1945 2462 2751 2851 2800 | ACC: 244 14896 7232 | GYRO: -572 -1552 -321 | GDP=1684.912
FLEX: 1947 2439 2688 2827 2787 | ACC: -284 14888 8288 | GYRO: 10 294 -505 | GDP=584.432
FLEX: 1840 2494 2738 2839 2795 | ACC: -288 15452 8244 | GYRO: 956 102 -451 | GDP=1061.952
FLEX: 1841 2454 2672 2818 2738 | ACC: -284 14960 7636 | GYRO: 1427 800 -510 | GDP=1713.601
FLEX: 1916 2511 2739 2859 2812 | ACC: -784 15092 7332 | GYRO: 1819 250 62 | GDP=1837.146
FLEX: 1904 2475 2666 2831 2809 | ACC: 312 14888 6484 | GYRO: 1101 560 320 | GDP=1276.010
FLEX: 1958 2463 2759 2846 2803 | ACC: 224 14644 7052 | GYRO: 1200 504 -137 | GDP=1308.734
FLEX: 1953 2463 2685 2798 2805 | ACC: 776 15092 6916 | GYRO: 618 49 -89 | GDP=626.295
FLEX: 1914 2537 2725 2819 2921 | ACC: -312 14872 6536 | GYRO: 614 1221 -490 | GDP=1451.874
FLEX: 1868 2459 2640 2832 2829 | ACC: 140 14768 6048 | GYRO: -277 399 -42 | GDP=487.539
FLEX: 1893 2480 2726 2884 2829 | ACC: -640 15352 7692 | GYRO: -519 -713 592 | GDP=1062.165
FLEX: 1902 2478 2651 2852 2814 | ACC: 496 14760 7928 | GYRO: -21 -47 120 | GDP=130.576
FLEX: 1879 2455 2737 2832 2780 | ACC: -168 15164 7848 | GYRO: 638 541 -254 | GDP=874.209
FLEX: 1737 2475 2677 2863 2807 | ACC: -60 14920 7600 | GYRO: 505 208 19 | GDP=546.489
FLEX: 1747 2453 2726 2828 2858 | ACC: 788 14568 7900 | GYRO: 885 -631 42 | GDP=1087.727
FLEX: 1724 2459 2649 2832 2832 | ACC: -268 14976 8196 | GYRO: 1610 592 -960 | GDP=1965.748
FLEX: 1751 2459 2740 2839 2793 | ACC: 480 14900 7380 | GYRO: 2059 365 -1166 | GDP=2394.214
FLEX: 1760 2480 2634 2842 2804 | ACC: -1316 15112 6712 | GYRO: 2245 1839 -1564 | GDP=3296.671
FLEX: 1758 2450 2741 2853 2826 | ACC: -916 15000 6380 | GYRO: 1641 668 -700 | GDP=1905.021
FLEX: 1744 2467 2662 2885 2834 | ACC: -1916 15412 6344 | GYRO: 1256 810 -128 | GDP=1500.007
FLEX: 1744 2442 2725 2841 2802 | ACC: -980 15076 6656 | GYRO: 1106 126 453 | GDP=1201.799
FLEX: 1735 2465 2659 2795 2832 | ACC: -688 15036 6692 | GYRO: 1168 384 259 | GDP=1256.488
FLEX: 1724 2462 2738 2815 2800 | ACC: -316 15000 6388 | GYRO: 1248 662 121 | GDP=1417.882
FLEX: 1723 2480 2687 2817 2819 | ACC: -504 15076 6252 | GYRO: 875 186 263 | GDP=932.411
FLEX: 1727 2475 2711 2849 2813 | ACC: -444 14852 6064 | GYRO: 362 -92 117 | GDP=391.404
FLEX: 1737 2442 2660 2848 2806 | ACC: -632 15244 6412 | GYRO: -13 -266 25 | GDP=267.488
FLEX: 1737 2464 2694 2863 2807 | ACC: -336 15140 7160 | GYRO: 222 -359 -82 | GDP=429.987
FLEX: 1725 2467 2626 2823 2793 | ACC: -704 15344 6824 | GYRO: 650 -11 -327 | GDP=727.702
FLEX: 1712 2476 2693 2832 2791 | ACC: -712 15064 6524 | GYRO: 439 -141 -102 | GDP=472.235
FLEX: 1703 2448 2671 2851 2823 | ACC: -708 15024 6540 | GYRO: 522 -116 -6 | GDP=534.767
FLEX: 1744 2483 2689 2810 2832 | ACC: -832 15116 6520 | GYRO: 156 -235 130 | GDP=310.582
FLEX: 1743 2458 2674 2808 2784 | ACC: -596 14848 7144 | GYRO: 215 -277 239 | GDP=424.352
FLEX: 1712 2490 2711 2843 2817 | ACC: -652 15104 7068 | GYRO: 589 183 -30 | GDP=617.503
FLEX: 1712 2466 2678 2833 2774 | ACC: -388 15112 6936 | GYRO: 470 -139 33 | GDP=491.233
FLEX: 1743 2458 2722 2863 2813 | ACC: -564 15060 6848 | GYRO: 720 -10 -39 | GDP=721.125
FLEX: 1727 2479 2685 2875 2811 | ACC: -628 14944 6768 | GYRO: 663 99 -137 | GDP=684.207
FLEX: 1737 2476 2750 2833 2802 | ACC: -816 15052 6860 | GYRO: 675 -38 36 | GDP=677.027
FLEX: 1737 2482 2693 2842 2795 | ACC: -688 15188 6896 | GYRO: 666 -287 97 | GDP=731.665
FLEX: 1752 2496 2732 2890 2833 | ACC: -724 15112 6788 | GYRO: 1052 134 163 | GDP=1072.953
FLEX: 1742 2465 2689 2817 2806 | ACC: -856 15248 7012 | GYRO: 1048 -162 347 | GDP=1115.776
FLEX: 1751 2458 2709 2818 2803 | ACC: -108 15360 6756 | GYRO: 2941 -1175 447 | GDP=3198.424
FLEX: 1759 2490 2672 2870 2810 | ACC: -336 14988 6212 | GYRO: 2559 -213 10 | GDP=2567.869
FLEX: 1750 2475 2690 2896 2822 | ACC: 232 15408 4832 | GYRO: 1900 -623 -165 | GDP=2006.328
FLEX: 1829 2480 2681 2845 2801 | ACC: -72 15284 5336 | GYRO: -111 -471 58 | GDP=487.366
FLEX: 1813 2461 2710 2845 2816 | ACC: 1000 14864 6132 | GYRO: -925 -797 81 | GDP=1223.681
FLEX: 1838 2486 2653 2850 2798 | ACC: 276 15132 7128 | GYRO: -724 -67 -808 | GDP=1086.982
FLEX: 1866 2479 2689 2838 2807 | ACC: -444 15348 7076 | GYRO: -99 -365 -1167 | GDP=1226.750
FLEX: 1812 2432 2679 2845 2800 | ACC: -992 15428 7372 | GYRO: 389 140 -1393 | GDP=1453.055
FLEX: 1774 2466 2698 2840 2795 | ACC: -1832 15460 7028 | GYRO: 1165 467 -950 | GDP=1574.107
FLEX: 1759 2463 2698 2836 2777 | ACC: -1984 15620 6716 | GYRO: 1282 -110 -136 | GDP=1293.878
FLEX: 1743 2477 2704 2830 2818 | ACC: -1348 16068 6628 | GYRO: 1737 -740 1229 | GDP=2252.823
FLEX: 1746 2483 2656 2834 2767 | ACC: -272 16280 6352 | GYRO: 3233 -669 1065 | GDP=3469.016
FLEX: 1798 2429 2715 2800 2784 | ACC: -1168 18976 4232 | GYRO: 3190 -3291 3713 | GDP=5898.572
FLEX: 1843 2458 2691 2850 2758 | ACC: -204 17296 6168 | GYRO: 2233 -6267 7830 | GDP=10274.750
FLEX: 1849 2473 2647 2832 2753 | ACC: 424 14708 6508 | GYRO: -993 -8604 12674 | GDP=15350.737
FLEX: 1867 2471 2682 2855 2781 | ACC: 6844 13768 3372 | GYRO: 800 -906 5157 | GDP=5296.743
FLEX: 1830 2477 2681 2824 2800 | ACC: 4940 13188 4956 | GYRO: 1989 -396 1270 | GDP=2392.872
FLEX: 1838 2455 2711 2833 2803 | ACC: 4024 13452 4280 | GYRO: 3330 1939 -1361 | GDP=4086.679
FLEX: 1837 2450 2672 2842 2799 | ACC: 2664 12364 4548 | GYRO: 2007 801 -1753 | GDP=2782.563
FLEX: 1849 2386 2654 2945 2797 | ACC: 3936 24744 -2464 | GYRO: 1255 3952 -2529 | GDP=4856.868
FLEX: 1872 2466 2682 2814 2816 | ACC: 6076 12312 6636 | GYRO: -4178 -3842 2682 | GDP=6277.720
FLEX: 1861 2478 2507 2919 2814 | ACC: 2216 15336 7680 | GYRO: -1508 3046 -3308 | GDP=4742.894
FLEX: 1919 2474 2656 2863 2624 | ACC: 668 16552 8500 | GYRO: -702 786 -1885 | GDP=2159.589
FLEX: 1883 2452 2704 2808 2811 | ACC: 1832 15860 7980 | GYRO: 769 373 -1352 | GDP=1599.498
FLEX: 1873 2485 2640 2832 2736 | ACC: 1044 15544 7068 | GYRO: 990 278 -1003 | GDP=1436.452
FLEX: 1872 2453 2672 2800 2766 | ACC: 1456 14804 6416 | GYRO: 967 642 -629 | GDP=1320.187
FLEX: 1887 2450 2714 2832 2843 | ACC: 2164 14816 6356 | GYRO: 401 183 -364 | GDP=571.652
FLEX: 1891 2441 2678 2858 2839 | ACC: 1292 15408 6380 | GYRO: 934 536 -673 | GDP=1269.874
FLEX: 1871 2448 2632 2854 2829 | ACC: 1340 15308 5924 | GYRO: 496 342 -577 | GDP=834.212
FLEX: 1894 2508 2747 2758 2843 | ACC: 1576 15172 6244 | GYRO: 266 101 144 | GDP=318.893
FLEX: 1885 2460 2603 2709 2855 | ACC: 1288 15336 6440 | GYRO: 340 109 87 | GDP=367.491
FLEX: 1875 2448 2745 2768 2806 | ACC: 2044 15260 6252 | GYRO: 77 875 -110 | GDP=885.242
FLEX: 1892 2523 2689 2801 2782 | ACC: 1332 15436 6516 | GYRO: 485 136 280 | GDP=576.299
FLEX: 1899 2466 2704 2867 2808 | ACC: 1008 16084 7064 | GYRO: 873 95 1323 | GDP=1587.918
FLEX: 1885 2477 2640 2931 2835 | ACC: 1240 15652 7312 | GYRO: 1717 -290 1739 | GDP=2460.957
FLEX: 1856 2480 2722 2911 2807 | ACC: 3308 14936 5560 | GYRO: 2066 -424 844 | GDP=2271.666
FLEX: 1803 2474 2637 2850 2797 | ACC: 4444 14228 4808 | GYRO: 1341 -445 430 | GDP=1476.891
FLEX: 1840 2475 2730 2834 2827 | ACC: 4388 13384 4484 | GYRO: 513 -25 -1727 | GDP=1801.755
FLEX: 1845 2459 2644 2847 2785 | ACC: 3612 13252 4964 | GYRO: -1586 24 -2906 | GDP=3310.711
FLEX: 1872 2442 2679 2850 2830 | ACC: 2308 14932 6772 | GYRO: -2972 -605 -3553 | GDP=4671.468
FLEX: 1840 2456 2646 2879 2826 | ACC: -76 15564 9364 | GYRO: -1707 -467 -3125 | GDP=3591.318
FLEX: 1861 2479 2720 2896 2849 | ACC: -1500 16636 9552 | GYRO: -42 -649 -1675 | GDP=1796.828
FLEX: 1856 2494 2640 2893 2855 | ACC: -1044 16020 8188 | GYRO: 1686 385 -853 | GDP=1928.323
FLEX: 1873 2467 2751 2911 2864 | ACC: 16 14832 7128 | GYRO: 1892 304 75 | GDP=1917.734
FLEX: 1855 2445 2639 2891 2859 | ACC: 876 14756 6232 | GYRO: 1511 348 221 | GDP=1566.227
FLEX: 1875 2468 2737 2909 2857 | ACC: 1228 14240 6388 | GYRO: 783 134 104 | GDP=801.162
FLEX: 1870 2493 2629 2887 2832 | ACC: 1340 14868 6372 | GYRO: 547 -150 -269 | GDP=627.750
FLEX: 1867 2435 2733 2877 2821 | ACC: 928 15032 6584 | GYRO: 126 452 -778 | GDP=908.550
FLEX: 1883 2477 2650 2865 2855 | ACC: 788 15296 6676 | GYRO: 414 92 -473 | GDP=635.287
FLEX: 1872 2491 2756 2879 2849 | ACC: 100 15356 7124 | GYRO: 381 103 -149 | GDP=421.866
FLEX: 1872 2453 2622 2874 2832 | ACC: 264 15300 7084 | GYRO: 484 177 37 | GDP=516.676
FLEX: 1918 2439 2766 2923 2833 | ACC: 592 15436 6932 | GYRO: 438 -141 337 | GDP=570.346
FLEX: 1893 2486 2617 2885 2845 | ACC: -76 15164 7952 | GYRO: -471 416 407 | GDP=748.696
FLEX: 1873 2469 2749 2896 2817 | ACC: 232 14732 8552 | GYRO: -263 299 437 | GDP=591.218
FLEX: 1872 2462 2704 2841 2834 | ACC: -244 14464 8140 | GYRO: -2099 2746 -771 | GDP=3541.293
FLEX: 1903 2462 2768 2843 2814 | ACC: 744 9348 10548 | GYRO: -1081 -943 508 | GDP=1521.800
FLEX: 1808 2473 2691 2896 2836 | ACC: 1992 14888 5004 | GYRO: 698 3989 -3057 | GDP=5073.911
FLEX: 1840 2481 2746 2851 2813 | ACC: 1216 18916 5348 | GYRO: -1681 -1982 -313 | GDP=2617.643
FLEX: 1781 2454 2671 2820 2817 | ACC: 2592 14668 6544 | GYRO: -3342 1552 -2524 | GDP=4466.346
FLEX: 1816 2461 2758 2832 2793 | ACC: -3820 12716 10128 | GYRO: -2127 4048 -1433 | GDP=4792.068
FLEX: 1811 2479 2768 2813 2764 | ACC: -168 15392 7348 | GYRO: -2047 -556 350 | GDP=2149.848
FLEX: 1810 2451 2754 2845 2835 | ACC: 1020 13692 7592 | GYRO: 1428 87 -176 | GDP=1441.433
FLEX: 1823 2509 2685 2795 2812 | ACC: -600 14324 8312 | GYRO: 166 2480 -550 | GDP=2545.674
FLEX: 1833 2480 2735 2816 2789 | ACC: -92 13852 8852 | GYRO: 67 653 -60 | GDP=659.165
FLEX: 1861 2480 2657 2812 2822 | ACC: -328 14664 8792 | GYRO: 7 -106 -82 | GDP=134.198
FLEX: 1805 2447 2727 2862 2822 | ACC: 12 14212 9624 | GYRO: 337 -410 11 | GDP=530.839
FLEX: 1776 2457 2672 2818 2863 | ACC: -1108 14468 9420 | GYRO: 1152 599 -317 | GDP=1336.561
FLEX: 1793 2463 2742 2825 2832 | ACC: -804 14216 9132 | GYRO: 1608 -354 360 | GDP=1685.402
FLEX: 1787 2454 2647 2818 2828 | ACC: -744 14272 8828 | GYRO: 2012 1179 -102 | GDP=2334.221
FLEX: 1771 2481 2719 2767 2845 | ACC: -20 13908 8616 | GYRO: 2258 193 166 | GDP=2272.305
FLEX: 1727 2450 2608 2819 2854 | ACC: -380 14572 8032 | GYRO: 2157 990 -816 | GDP=2509.702
FLEX: 1740 2471 2717 2839 2845 | ACC: -684 14508 7664 | GYRO: 1626 774 -589 | GDP=1894.696
FLEX: 1734 2470 2640 2821 2889 | ACC: -1332 14504 7672 | GYRO: 1178 312 -41 | GDP=1219.307
